Species number,Scientific name,Kingdom,Phylum,Subphylum,Class,Subclass,Infraclass,Superorder,Order,Suborder,Infraorder,Section,Subsection,Superfamily,Above family,Family,Subfamily,Tribe,Supergenus,Genus,Subgenus,Species,Subspecies,Synonyms,Scientific name author,Habitat-Biology,Overall geographic range,Min depth (m),Max depth (m),Polygon,Source,References,Endnotes,Author,Year,Changes from the book,URL
Spp-11-0001,Plakina versatilis,Animalia,Porifera,,Demospongiae,,,,Homosclerophorida,,,,,,,Plakinidae,,,,Plakina,,versatilis,,,Schmidt,hard substrate; endemic to Gulf of Mexico?,Endemic solely to Gulf of Mexico?,,,,"Rützler, K., R. W. M. van Soest, and C. Piantoni. 2009. Sponges (Porifera) of the Gulf of Mexico, Pp. 285–313 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",44,1,Schmidt,1880,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-11-0001
Spp-11-0002,Plakortis angulospiculatus,Animalia,Porifera,,Demospongiae,,,,Homosclerophorida,,,,,,,Plakinidae,,,,Plakortis,,angulospiculatus,,,Carter,hard substrate; rocky intertidal,Caribbean,26,26,C2; H2,"Rützler, K., R. W. M. van Soest, and C. Piantoni. 2009. Sponges (Porifera) of the Gulf of Mexico, Pp. 285–313 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","29, 52, 55",2,Carter,1879,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-11-0002
Spp-11-0003,Samus anonymus,Animalia,Porifera,,Demospongiae,,,,Spirophorida,,,,,,,Samidae,,,,Samus,,anonymus,,,Gray,burrower or borer; coral reef,"Indo-Pacific, Mediterranean, West Africa, Caribbean, Brazil",17,17,C2,"Rützler, K., R. W. M. van Soest, and C. Piantoni. 2009. Sponges (Porifera) of the Gulf of Mexico, Pp. 285–313 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",29,,Gray,1867,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-11-0003
Spp-11-0004,Cinachyrella alloclada,Animalia,Porifera,,Demospongiae,,,,Spirophorida,,,,,,,Tetillidae,,,,Cinachyrella,,alloclada,,,Uliczka,"coral reef; hard substrate; soft substrate (muds, sands, clays)",North Carolina to Caribbean,3,80,A1; A2; A3; B1; B2; B3; C1; C2; C3,"Rützler, K., R. W. M. van Soest, and C. Piantoni. 2009. Sponges (Porifera) of the Gulf of Mexico, Pp. 285–313 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","29, 30, 31, 33, 37, 52, 53, 54",3,Uliczka,1929,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-11-0004
Spp-11-0005,Cinachyrella apion,Animalia,Porifera,,Demospongiae,,,,Spirophorida,,,,,,,Tetillidae,,,,Cinachyrella,,apion,,,Uliczka,bay and nearshore; mangrove swamp,"Florida, Caribbean",1,2,A1; B1,"Rützler, K., R. W. M. van Soest, and C. Piantoni. 2009. Sponges (Porifera) of the Gulf of Mexico, Pp. 285–313 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","31, 37",4,Uliczka,1929,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-11-0005
Spp-11-0006,Cinachyrella arenosa,Animalia,Porifera,,Demospongiae,,,,Spirophorida,,,,,,,Tetillidae,,,,Cinachyrella,,arenosa,,,van Soest and Stentoft,hard substrate,"Georgia, Caribbean, Brazil",17,153,A2; A3; B2; B3; C2; C3,"Rützler, K., R. W. M. van Soest, and C. Piantoni. 2009. Sponges (Porifera) of the Gulf of Mexico, Pp. 285–313 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",37,,van Soest & Stentoft,1988,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-11-0006
Spp-11-0007,Cinachyrella kuekenthali,Animalia,Porifera,,Demospongiae,,,,Spirophorida,,,,,,,Tetillidae,,,,Cinachyrella,,kuekenthali,,,Uliczka,coral reef; hard substrate,"Caribbean, Brazil",4,100,A1; A2; A3; B1; B2; B3; C1; C2; C3,"Rützler, K., R. W. M. van Soest, and C. Piantoni. 2009. Sponges (Porifera) of the Gulf of Mexico, Pp. 285–313 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",unpubl. 37,"5, 6",Uliczka,1929,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-11-0007
Spp-11-0008,Craniella cranium,Animalia,Porifera,,Demospongiae,,,,Spirophorida,,,,,,,Tetillidae,,,,Craniella,,cranium,,,Müller,epibiotic; hard substrate,Mediterranean,1,6,B1; B2,"Rützler, K., R. W. M. van Soest, and C. Piantoni. 2009. Sponges (Porifera) of the Gulf of Mexico, Pp. 285–313 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",31,7,Müller,1776,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-11-0008
Spp-11-0009,Craniella insidiosa,Animalia,Porifera,,Demospongiae,,,,Spirophorida,,,,,,,Tetillidae,,,,Craniella,,insidiosa,,,Schmidt,unknown habitat/biology; endemic to Gulf of Mexico?,Endemic solely to Gulf of Mexico?,31,31,A2; B2; C2,"Rützler, K., R. W. M. van Soest, and C. Piantoni. 2009. Sponges (Porifera) of the Gulf of Mexico, Pp. 285–313 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",42,,Schmidt,1870,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-11-0009
Spp-11-0010,Craniella lens,Animalia,Porifera,,Demospongiae,,,,Spirophorida,,,,,,,Tetillidae,,,,Craniella,,lens,,,Schmidt,deep sea; endemic to Gulf of Mexico?,Endemic solely to Gulf of Mexico?,243,274,A4; B4; C4,"Rützler, K., R. W. M. van Soest, and C. Piantoni. 2009. Sponges (Porifera) of the Gulf of Mexico, Pp. 285–313 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",42,,Schmidt,1870,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-11-0010
Spp-11-0011,Craniella tethyoides,Animalia,Porifera,,Demospongiae,,,,Spirophorida,,,,,,,Tetillidae,,,,Craniella,,tethyoides,,,Schmidt,deep sea; endemic to Gulf of Mexico?,Endemic solely to Gulf of Mexico?,180,221,A3; A4; B3; B4; C3; C4,"Rützler, K., R. W. M. van Soest, and C. Piantoni. 2009. Sponges (Porifera) of the Gulf of Mexico, Pp. 285–313 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",42,,Schmidt,1870,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-11-0011
Spp-11-0012,Tetilla sigmophora,Animalia,Porifera,,Demospongiae,,,,Spirophorida,,,,,,,Tetillidae,,,,Tetilla,,sigmophora,,,Schmidt,hard substrate; endemic to Gulf of Mexico?,Endemic solely to Gulf of Mexico?,,,A1; A2; A3; A4; A5; A6; B1; B2; B3; B4; B5; B6; C1; C2; C3; C4; C5; C6,"Rützler, K., R. W. M. van Soest, and C. Piantoni. 2009. Sponges (Porifera) of the Gulf of Mexico, Pp. 285–313 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",42,8,Schmidt,1870,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-11-0012
Spp-11-0013,Ancorina fibrosa,Animalia,Porifera,,Demospongiae,,,,Astrosphorida,,,,,,,Ancorinidae,,,,Ancorina,,fibrosa,,,Schmidt,deep sea; endemic to Gulf of Mexico?,Endemic solely to Gulf of Mexico?,214,214,A4; B4; C4,"Rützler, K., R. W. M. van Soest, and C. Piantoni. 2009. Sponges (Porifera) of the Gulf of Mexico, Pp. 285–313 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",42,,Schmidt,1870,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-11-0013
Spp-11-0014,Asteropus ketostea,Animalia,Porifera,,Demospongiae,,,,Astrosphorida,,,,,,,Ancorinidae,,,,Asteropus,,ketostea,,,de Laubenfels,hard substrate,Bermuda and Gulf of Mexico,1,10,A1; A2; C1; C2,"Rützler, K., R. W. M. van Soest, and C. Piantoni. 2009. Sponges (Porifera) of the Gulf of Mexico, Pp. 285–313 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","3, 52",9,de Laubenfels,1950,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-11-0014
Spp-11-0015,Jaspis inconditus,Animalia,Porifera,,Demospongiae,,,,Astrosphorida,,,,,,,Ancorinidae,,,,Jaspis,,inconditus,,,Schmidt,hard substrate,Mediterranean,,,E1; E2; E3; E4; E5; E6,"Rützler, K., R. W. M. van Soest, and C. Piantoni. 2009. Sponges (Porifera) of the Gulf of Mexico, Pp. 285–313 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","57, 58",10,Schmidt,1868,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-11-0015
Spp-11-0016,Stelletta debilis stenospiculata,Animalia,Porifera,,Demospongiae,,,,Astrosphorida,,,,,,,Ancorinidae,,,,Stelletta,,debilis,stenospiculata,,Uliczka,hard substrate,Caribbean,1,18,A1; A2; B1; B2,"Rützler, K., R. W. M. van Soest, and C. Piantoni. 2009. Sponges (Porifera) of the Gulf of Mexico, Pp. 285–313 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","30, 52, 53",11,Uliczka,1929,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-11-0016
Spp-11-0017,Stelletta kallitetilla,Animalia,Porifera,,Demospongiae,,,,Astrosphorida,,,,,,,Ancorinidae,,,,Stelletta,,kallitetilla,,,de Laubenfels,epibiotic; hard substrate; rocky intertidal,"Bermuda, Bahamas, Caribbean",1,38,A1; A2; B1; B2; C1; C2; H1; H2,"Rützler, K., R. W. M. van Soest, and C. Piantoni. 2009. Sponges (Porifera) of the Gulf of Mexico, Pp. 285–313 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","1, 4, 27, 29, 30, 31, 52, 53, 55",12,de Laubenfels,1936,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-11-0017
Spp-11-0018,Stelletta profunditata,Animalia,Porifera,,Demospongiae,,,,Astrosphorida,,,,,,,Ancorinidae,,,,Stelletta,,profunditata,,,Schmidt,deep sea; endemic to Gulf of Mexico?,Endemic solely to Gulf of Mexico?,3609,3609,C6,"Rützler, K., R. W. M. van Soest, and C. Piantoni. 2009. Sponges (Porifera) of the Gulf of Mexico, Pp. 285–313 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",44,,Schmidt,1880,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-11-0018
Spp-11-0019,Stelletta solida,Animalia,Porifera,,Demospongiae,,,,Astrosphorida,,,,,,,Ancorinidae,,,,Stelletta,,solida,,,de Laubenfels,coral reef; hard substrate; endemic to Gulf of Mexico?,Endemic solely to Gulf of Mexico?,2,2,C1,"Rützler, K., R. W. M. van Soest, and C. Piantoni. 2009. Sponges (Porifera) of the Gulf of Mexico, Pp. 285–313 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",29,13,de Laubenfels,1936,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-11-0019
Spp-11-0020,Caminus apiarum,Animalia,Porifera,,Demospongiae,,,,Astrosphorida,,,,,,,Geodiidae,,,,Caminus,,apiarum,,,Schmidt,deep sea; endemic to Gulf of Mexico?,Endemic solely to Gulf of Mexico?,275,275,A4; B4; C4,"Rützler, K., R. W. M. van Soest, and C. Piantoni. 2009. Sponges (Porifera) of the Gulf of Mexico, Pp. 285–313 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",42,,Schmidt,1870,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-11-0020
Spp-11-0021,Erylus alleni,Animalia,Porifera,,Demospongiae,,,,Astrosphorida,,,,,,,Geodiidae,,,,Erylus,,alleni,,,de Laubenfels,hard substrate,Caribbean,25,55,H2,"Rützler, K., R. W. M. van Soest, and C. Piantoni. 2009. Sponges (Porifera) of the Gulf of Mexico, Pp. 285–313 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",55,,de Laubenfels,1934,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-11-0021
Spp-11-0022,Erylus trisphaerus,Animalia,Porifera,,Demospongiae,,,,Astrosphorida,,,,,,,Geodiidae,,,,Erylus,,trisphaerus,,,de Laubenfels,hard substrate,Caribbean,10,18,A2; B2; C2; H2,"Rützler, K., R. W. M. van Soest, and C. Piantoni. 2009. Sponges (Porifera) of the Gulf of Mexico, Pp. 285–313 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","1, 2, 30, 31, 52",14,de Laubenfels,1953,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-11-0022
Spp-11-0023,Geodia gibberosa,Animalia,Porifera,,Demospongiae,,,,Astrosphorida,,,,,,,Geodiidae,,,,Geodia,,gibberosa,,,Lamarck,bay and nearshore; hard substrate,"North Carolina, Bermuda, Caribbean, Brazil",1,90,A1; A2; A3; B1; B2; B3; C1; C2; C3; H1; H2; H3,"Rützler, K., R. W. M. van Soest, and C. Piantoni. 2009. Sponges (Porifera) of the Gulf of Mexico, Pp. 285–313 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","1, 42, 52, 53, 55, 57, 58",15,Lamarck,1815,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-11-0023
Spp-11-0024,Geodia neptuni,Animalia,Porifera,,Demospongiae,,,,Astrosphorida,,,,,,,Geodiidae,,,,Geodia,,neptuni,,,Sollas,coral reef,"Caribbean, Brazil",9,15,C2; E2; H2,"Rützler, K., R. W. M. van Soest, and C. Piantoni. 2009. Sponges (Porifera) of the Gulf of Mexico, Pp. 285–313 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","unpubl. 5, 1, 2, 17, 29",,Sollas,1886,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-11-0024
Spp-11-0025,Geodia thomsonii,Animalia,Porifera,,Demospongiae,,,,Astrosphorida,,,,,,,Geodiidae,,,,Geodia,,thomsonii,,,Schmidt,deep sea; endemic to Gulf of Mexico?,Endemic solely to Gulf of Mexico?,486,486,C4,"Rützler, K., R. W. M. van Soest, and C. Piantoni. 2009. Sponges (Porifera) of the Gulf of Mexico, Pp. 285–313 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",42,,Schmidt,1870,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-11-0025
Spp-11-0026,Geodia tuberculosa,Animalia,Porifera,,Demospongiae,,,,Astrosphorida,,,,,,,Geodiidae,,,,Geodia,,tuberculosa,,,Bowerbank,unknown habitat/biology,East Pacific,,,A1; A2; A3; A4; A5; A6; B1; B2; B3; B4; B5; B6; C1; C2; C3; C4; C5; C6,"Rützler, K., R. W. M. van Soest, and C. Piantoni. 2009. Sponges (Porifera) of the Gulf of Mexico, Pp. 285–313 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",11,,Bowerbank,1872,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-11-0026
Spp-11-0027,Dercitus bucklandi,Animalia,Porifera,,Demospongiae,,,,Astrosphorida,,,,,,,Pachastrellidae,,,,Dercitus,,bucklandi,,,Bowerbank,hard substrate,Atlantic,,,H1; H2; H3; H4; H5; H6,"Rützler, K., R. W. M. van Soest, and C. Piantoni. 2009. Sponges (Porifera) of the Gulf of Mexico, Pp. 285–313 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",55,,Bowerbank,1858,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-11-0027
Spp-11-0028,Pachastrella abysi,Animalia,Porifera,,Demospongiae,,,,Astrosphorida,,,,,,,Pachastrellidae,,,,Pachastrella,,abysi,,,Schmidt,deep sea; endemic to Gulf of Mexico?,Endemic solely to Gulf of Mexico?,411,411,A4; B4; C4,"Rützler, K., R. W. M. van Soest, and C. Piantoni. 2009. Sponges (Porifera) of the Gulf of Mexico, Pp. 285–313 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",42,,Schmidt,1870,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-11-0028
Spp-11-0029,Sphinctrella horrida,Animalia,Porifera,,Demospongiae,,,,Astrosphorida,,,,,,,Pachastrellidae,,,,Sphinctrella,,horrida,,,Schmidt,deep sea; endemic to Gulf of Mexico?,Endemic solely to Gulf of Mexico?,200,411,A3; A4; B3; B4; C3; C4,"Rützler, K., R. W. M. van Soest, and C. Piantoni. 2009. Sponges (Porifera) of the Gulf of Mexico, Pp. 285–313 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",42,,Schmidt,1870,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-11-0029
Spp-11-0030,Thenea fenestrata,Animalia,Porifera,,Demospongiae,,,,Astrosphorida,,,,,,,Pachastrellidae,,,,Thenea,,fenestrata,,,Schmidt,deep sea,unknown,1795,1795,C5,"Rützler, K., R. W. M. van Soest, and C. Piantoni. 2009. Sponges (Porifera) of the Gulf of Mexico, Pp. 285–313 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",44,16,Schmidt,1880,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-11-0030
Spp-11-0031,Scolopes megastra,Animalia,Porifera,,Demospongiae,,,,Hadromerida,,,,,,,Alectonidae,,,,Scolopes,,megastra,,,de Laubenfels,hard substrate; endemic to Gulf of Mexico?,Endemic solely to Gulf of Mexico?,15,15,B2,"Rützler, K., R. W. M. van Soest, and C. Piantoni. 2009. Sponges (Porifera) of the Gulf of Mexico, Pp. 285–313 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",30,,de Laubenfels,1953,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-11-0031
Spp-11-0032,Cervicornia cuspidifera,Animalia,Porifera,,Demospongiae,,,,Hadromerida,,,,,,,Clionaidae,,,,Cervicornia,,cuspidifera,,,Lamarck,coral reef,"Bahamas, Caribbean",20,20,E2,"Rützler, K., R. W. M. van Soest, and C. Piantoni. 2009. Sponges (Porifera) of the Gulf of Mexico, Pp. 285–313 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",17,17,Lamarck,1815,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-11-0032
Spp-11-0033,Cliona aprica,Animalia,Porifera,,Demospongiae,,,,Hadromerida,,,,,,,Clionaidae,,,,Cliona,,aprica,,,Pang,burrower or borer,Caribbean,,,C1; C2; C3,"Rützler, K., R. W. M. van Soest, and C. Piantoni. 2009. Sponges (Porifera) of the Gulf of Mexico, Pp. 285–313 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",2,,Pang,1973,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-11-0033
Spp-11-0034,Cliona arenosa,Animalia,Porifera,,Demospongiae,,,,Hadromerida,,,,,,,Clionaidae,,,,Cliona,,arenosa,,,Schmidt,hard substrate; endemic to Gulf of Mexico?,Endemic solely to Gulf of Mexico?,,,A1; A2; A3; A4; A5; A6; B1; B2; B3; B4; B5; B6; C1; C2; C3; C4; C5; C6,"Rützler, K., R. W. M. van Soest, and C. Piantoni. 2009. Sponges (Porifera) of the Gulf of Mexico, Pp. 285–313 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",42,18,Schmidt,1870,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-11-0034
Spp-11-0035,Cliona caribbaea,Animalia,Porifera,,Demospongiae,,,,Hadromerida,,,,,,,Clionaidae,,,,Cliona,,caribbaea,,,Carter,burrower or borer,Caribbean,1,70,B1; B2; B3; C1; C2; C3,"Rützler, K., R. W. M. van Soest, and C. Piantoni. 2009. Sponges (Porifera) of the Gulf of Mexico, Pp. 285–313 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","29, 52, 53, 54",19,Carter,1882,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-11-0035
Spp-11-0036,Cliona celata,Animalia,Porifera,,Demospongiae,,,,Hadromerida,,,,,,,Clionaidae,,,,Cliona,,celata,,,Grant,burrower or borer,Worldwide,1,50,E1; E2; G1; G2; H1; H2,"Rützler, K., R. W. M. van Soest, and C. Piantoni. 2009. Sponges (Porifera) of the Gulf of Mexico, Pp. 285–313 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","55, 57, 58",,Grant,1826,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-11-0036
Spp-11-0037,Cliona cribosa,Animalia,Porifera,,Demospongiae,,,,Hadromerida,,,,,,,Clionaidae,,,,Cliona,,cribosa,,,Schmidt,unknown habitat/biology; endemic to Gulf of Mexico?,Endemic solely to Gulf of Mexico?,,,A1; A2; A3; A4; A5; A6; B1; B2; B3; B4; B5; B6; C1; C2; C3; C4; C5; C6,"Rützler, K., R. W. M. van Soest, and C. Piantoni. 2009. Sponges (Porifera) of the Gulf of Mexico, Pp. 285–313 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",42,20,Schmidt,1870,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-11-0037
Spp-11-0038,Cliona delitrix,Animalia,Porifera,,Demospongiae,,,,Hadromerida,,,,,,,Clionaidae,,,,Cliona,,delitrix,,,Pang,burrower or borer,Caribbean,2,22,A1; A2; B1; B2; C1; C2; G1; G2,"Rützler, K., R. W. M. van Soest, and C. Piantoni. 2009. Sponges (Porifera) of the Gulf of Mexico, Pp. 285–313 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","unpubl. 5, 31, 55",,Pang,1973,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-11-0038
Spp-11-0039,Cliona euryphylle,Animalia,Porifera,,Demospongiae,,,,Hadromerida,,,,,,,Clionaidae,,,,Cliona,,euryphylle,,,Topsent,burrower or borer; endemic to Gulf of Mexico?,Endemic solely to Gulf of Mexico?,,,E1; E2; E3,"Rützler, K., R. W. M. van Soest, and C. Piantoni. 2009. Sponges (Porifera) of the Gulf of Mexico, Pp. 285–313 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","57, 58",,Topsent,1889,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-11-0039
Spp-11-0040,Cliona schmidti,Animalia,Porifera,,Demospongiae,,,,Hadromerida,,,,,,,Clionaidae,,,,Cliona,,schmidti,,,Ridley,burrower or borer,Caribbean,22,28,C2; H2,"Rützler, K., R. W. M. van Soest, and C. Piantoni. 2009. Sponges (Porifera) of the Gulf of Mexico, Pp. 285–313 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","2, 55",,Ridley,1881,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-11-0040
Spp-11-0041,Cliona subulata,Animalia,Porifera,,Demospongiae,,,,Hadromerida,,,,,,,Clionaidae,,,,Cliona,,subulata,,,Sollas,burrower or borer,Atlantic,1,1,E1,"Rützler, K., R. W. M. van Soest, and C. Piantoni. 2009. Sponges (Porifera) of the Gulf of Mexico, Pp. 285–313 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","57, 58",21,Sollas,1878,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-11-0041
Spp-11-0042,Cliona varians,Animalia,Porifera,,Demospongiae,,,,Hadromerida,,,,,,,Clionaidae,,,,Cliona,,varians,,,Carter,"burrower or borer; epibiotic; hard substrate; submerged vegetation (seaweeds, mangrove roots)","Florida, Caribbean",3,18,A1; A2; B1; B2; C1; C2; E1; E2,"Rützler, K., R. W. M. van Soest, and C. Piantoni. 2009. Sponges (Porifera) of the Gulf of Mexico, Pp. 285–313 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","unpubl. 5, 17, 27, 30, 31, 42, 49, 52, 53, 57, 58",22,Carter,1882,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-11-0042
Spp-11-0043,Cliona vermifera,Animalia,Porifera,,Demospongiae,,,,Hadromerida,,,,,,,Clionaidae,,,,Cliona,,vermifera,,,Hancock,burrower or borer,Worldwide,1,10,E1; E2,"Rützler, K., R. W. M. van Soest, and C. Piantoni. 2009. Sponges (Porifera) of the Gulf of Mexico, Pp. 285–313 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","57, 58",,Hancock,1867,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-11-0043
