Species number,Scientific name,Kingdom,Phylum,Subphylum,Class,Subclass,Infraclass,Superorder,Order,Suborder,Infraorder,Section,Subsection,Superfamily,Above family,Family,Subfamily,Tribe,Supergenus,Genus,Subgenus,Species,Subspecies,Synonyms,Scientific name author,Habitat-Biology,Overall geographic range,Min depth (m),Max depth (m),Polygon,Source,References,Endnotes,Author,Year,Changes from the book,URL
Spp-13-0001,Epiphaxum breve,Animalia,Cnidaria,,Anthozoa,Octocorallia,,,Helioporacea,,,,,,,Lithotelestidae,,,,Epiphaxum,,breve,,,"Bayer, 1992",benthic; hard substrate; outer continental shelf (50–200 m),Bahamas,76,107,A3; B3,"Cairns, S. D. and F. M. Bayer. 2009. Octocorallia (Cnidaria) of the Gulf of Mexico, Pp. 321–331 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",12,,Bayer,1992,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-13-0001
Spp-13-0002,Carijoa operculata,Animalia,Cnidaria,,Anthozoa,Octocorallia,,,Alcyonacea,Stolonifera,,,,,,Clavulariidae,,,,Carijoa,,operculata,,,"Bayer, 1961",benthic; hard substrate; outer continental shelf (50–200 m)-slope (200–3000 m); endemic to Gulf of Mexico,Gulf of Mexico endemic,76,298,C3; C4; D3; D4,"Cairns, S. D. and F. M. Bayer. 2009. Octocorallia (Cnidaria) of the Gulf of Mexico, Pp. 321–331 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",7,,Bayer,1961,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-13-0002
Spp-13-0003,Carijoa riisei,Animalia,Cnidaria,,Anthozoa,Octocorallia,,,Alcyonacea,Stolonifera,,,,,,Clavulariidae,,,,Carijoa,,riisei,,,"Duchassaing and Michelotti, 1860",benthic; hard substrate; bay/inshore (0–50 m),"Caribbean, South America",0,55,C1; C2; D1; D2,"Cairns, S. D. and F. M. Bayer. 2009. Octocorallia (Cnidaria) of the Gulf of Mexico, Pp. 321–331 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","7, 28",,Duchassaing & Michelotti,1860,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-13-0003
Spp-13-0004,Scleranthelia rugosa var. rugosa,Animalia,Cnidaria,,Anthozoa,Octocorallia,,,Alcyonacea,Stolonifera,,,,,,Clavulariidae,,,,Scleranthelia,,rugosa,var. rugosa,,"Pourtalès, 1867",benthic; hard substrate; slope (200–3000 m),"southeast United States (warm temperate waters south of Cape Hatteras to Key Largo), Bahamas, Caribbean",494,494,C4; D4,"Cairns, S. D. and F. M. Bayer. 2009. Octocorallia (Cnidaria) of the Gulf of Mexico, Pp. 321–331 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","11, 28",,Pourtalès,1867,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-13-0004
Spp-13-0005,Scleranthelia rugosa var. musiva,Animalia,Cnidaria,,Anthozoa,Octocorallia,,,Alcyonacea,Stolonifera,,,,,,Clavulariidae,,,,Scleranthelia,,rugosa,var. musiva,,"Studer, 1878",benthic; hard substrate; outer continental shelf (50–200 m),"southeast United States (warm temperate waters south of Cape Hatteras to Key Largo), Bahamas, Caribbean, South America",110,188,A3; B3,"Cairns, S. D. and F. M. Bayer. 2009. Octocorallia (Cnidaria) of the Gulf of Mexico, Pp. 321–331 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",,1,Studer,1878,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-13-0005
Spp-13-0006,Stereotelesto corallina,Animalia,Cnidaria,,Anthozoa,Octocorallia,,,Alcyonacea,Stolonifera,,,,,,Clavulariidae,,,,Stereotelesto,,corallina,,,"Duchassaing, 1870",benthic; hard substrate; outer continental shelf (50–200 m),Caribbean,8,183,G2; G3; H2; H3,"Cairns, S. D. and F. M. Bayer. 2009. Octocorallia (Cnidaria) of the Gulf of Mexico, Pp. 321–331 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",28,,Duchassaing,1870,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-13-0006
Spp-13-0007,Telesto flavula,Animalia,Cnidaria,,Anthozoa,Octocorallia,,,Alcyonacea,Stolonifera,,,,,,Clavulariidae,,,,Telesto,,flavula,,,"Deichmann, 1936",benthic; hard substrate; bay/inshore (0–50 m); endemic to Gulf of Mexico,Gulf of Mexico endemic,49,64,C2; C3; D2; D3,"Cairns, S. D. and F. M. Bayer. 2009. Octocorallia (Cnidaria) of the Gulf of Mexico, Pp. 321–331 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","7, 28",,Deichmann,1936,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-13-0007
Spp-13-0008,Telesto fruticulosa,Animalia,Cnidaria,,Anthozoa,Octocorallia,,,Alcyonacea,Stolonifera,,,,,,Clavulariidae,,,,Telesto,,fruticulosa,,,"Dana, 1846",benthic; hard substrate; bay/inshore (0–50 m),southeast United States (warm temperate waters south of Cape Hatteras to Key Largo),33,183,G2; G3; H2; H3,"Cairns, S. D. and F. M. Bayer. 2009. Octocorallia (Cnidaria) of the Gulf of Mexico, Pp. 321–331 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",28,,Dana,1846,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-13-0008
Spp-13-0009,Telesto nelleae,Animalia,Cnidaria,,Anthozoa,Octocorallia,,,Alcyonacea,Stolonifera,,,,,,Clavulariidae,,,,Telesto,,nelleae,,,"Bayer, 1961",benthic; hard substrate; bay/inshore (0–50 m)-slope (200–3000 m),southeast United States (warm temperate waters south of Cape Hatteras to Key Largo),27,298,C2; C3; C4; D2; D3; D4,"Cairns, S. D. and F. M. Bayer. 2009. Octocorallia (Cnidaria) of the Gulf of Mexico, Pp. 321–331 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",7,,Bayer,1961,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-13-0009
Spp-13-0010,Telesto sanguinea,Animalia,Cnidaria,,Anthozoa,Octocorallia,,,Alcyonacea,Stolonifera,,,,,,Clavulariidae,,,,Telesto,,sanguinea,,,"Deichmann, 1936",benthic; hard substrate; bay/inshore (0–50 m)-outer continental shelf (50–200 m),southeast United States (warm temperate waters south of Cape Hatteras to Key Largo),24,110,C2; C3; D2; D3,"Cairns, S. D. and F. M. Bayer. 2009. Octocorallia (Cnidaria) of the Gulf of Mexico, Pp. 321–331 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","7, 28",,Deichmann,1936,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-13-0010
Spp-13-0011,Telestula tubaria,Animalia,Cnidaria,,Anthozoa,Octocorallia,,,Alcyonacea,Stolonifera,,,,,,Clavulariidae,,,,Telestula,,tubaria,,,"Wright and Studer, 1889",benthic; hard substrate; slope (200–3000 m),"Eastern Atlantic, northeast United States (cold temperate waters north of Cape Hatteras), Caribbean",1281,1464,C5; D5,"Cairns, S. D. and F. M. Bayer. 2009. Octocorallia (Cnidaria) of the Gulf of Mexico, Pp. 321–331 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",,2,Wright & Studer,1889,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-13-0011
Spp-13-0012,Anthomastus (Bathyalcyon) robustus delta,Animalia,Cnidaria,,Anthozoa,Octocorallia,,,Alcyonacea,Alcyoniina,,,,,,Alcyoniidae,,,,Anthomastus,(Bathyalcyon),robustus,delta,,"Bayer, 1993",benthic; hard substrate; slope (200–3000 m); endemic to Gulf of Mexico,Gulf of Mexico endemic,68,274,G3; G4; H3; H4,"Cairns, S. D. and F. M. Bayer. 2009. Octocorallia (Cnidaria) of the Gulf of Mexico, Pp. 321–331 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","14, 28",3,Bayer,1993,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-13-0012
Spp-13-0013,Chironephthya agassizii,Animalia,Cnidaria,,Anthozoa,Octocorallia,,,Alcyonacea,Alcyoniina,,,,,,Nidaliidae,,,,Chironephthya,,agassizii,,,"Deichmann, 1936",benthic; hard substrate; bay/inshore (0–50 m)-outer continental shelf (50–200 m),"Caribbean, South America",14,185,C2; C3; D2; D3,"Cairns, S. D. and F. M. Bayer. 2009. Octocorallia (Cnidaria) of the Gulf of Mexico, Pp. 321–331 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","27, 28, 31, 32",,Deichmann,1936,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-13-0013
Spp-13-0014,Chironephthya caribaea,Animalia,Cnidaria,,Anthozoa,Octocorallia,,,Alcyonacea,Alcyoniina,,,,,,Nidaliidae,,,,Chironephthya,,caribaea,,,"Deichmann, 1936",benthic; hard substrate; bay/inshore (0–50 m)-outer continental shelf (50–200 m),Caribbean,16,183,G2; G3; H2; H3,"Cairns, S. D. and F. M. Bayer. 2009. Octocorallia (Cnidaria) of the Gulf of Mexico, Pp. 321–331 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",,4,Deichmann,1936,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-13-0014
Spp-13-0015,Nidalia deichmannae,Animalia,Cnidaria,,Anthozoa,Octocorallia,,,Alcyonacea,Alcyoniina,,,,,,Nidaliidae,,,,Nidalia,,deichmannae,,,"Utinomi, 1954",benthic; hard substrate; slope (200–3000 m),Caribbean,201,421,C4; D4,"Cairns, S. D. and F. M. Bayer. 2009. Octocorallia (Cnidaria) of the Gulf of Mexico, Pp. 321–331 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",33,,Utinomi,1954,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-13-0015
Spp-13-0016,Nidalia dissidens,Animalia,Cnidaria,,Anthozoa,Octocorallia,,,Alcyonacea,Alcyoniina,,,,,,Nidaliidae,,,,Nidalia,,dissidens,,,"Verseveldt and Bayer, 1988",benthic; hard substrate; slope (200–3000 m),"southeast United States (warm temperate waters south of Cape Hatteras to Key Largo), Bahamas, Caribbean",274,274,G4; H4,"Cairns, S. D. and F. M. Bayer. 2009. Octocorallia (Cnidaria) of the Gulf of Mexico, Pp. 321–331 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",,5,Verseveldt & Bayer,1988,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-13-0016
Spp-13-0017,Nidalia occidentalis,Animalia,Cnidaria,,Anthozoa,Octocorallia,,,Alcyonacea,Alcyoniina,,,,,,Nidaliidae,,,,Nidalia,,occidentalis,,,"Gray, 1835",benthic; hard substrate; bay/inshore (0–50 m)-slope (200–3000 m),"southeast United States (warm temperate waters south of Cape Hatteras to Key Largo), Bermuda, Caribbean",30,311,C2; C3; C4; D2; D3; D4,"Cairns, S. D. and F. M. Bayer. 2009. Octocorallia (Cnidaria) of the Gulf of Mexico, Pp. 321–331 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","7, 28, 31, 32, 33",,Gray,1835,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-13-0017
Spp-13-0018,Eunepthya nigra,Animalia,Cnidaria,,Anthozoa,Octocorallia,,,Alcyonacea,Alcyoniina,,,,,,Neptheidae,,,,Eunepthya,,nigra,,,"Pourtalès, 1868",benthic; hard substrate; slope (200–3000 m),"southeast United States (warm temperate waters south of Cape Hatteras to Key Largo), Caribbean",183,804,C3; C4; D3; D4,"Cairns, S. D. and F. M. Bayer. 2009. Octocorallia (Cnidaria) of the Gulf of Mexico, Pp. 321–331 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",27,,Pourtalès,1868,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-13-0018
Spp-13-0019,Stereonepthya portoricensis,Animalia,Cnidaria,,Anthozoa,Octocorallia,,,Alcyonacea,Alcyoniina,,,,,,Neptheidae,,,,Stereonepthya,,portoricensis,,,"Hargitt, 1901",benthic; hard substrate; slope (200–3000 m),Caribbean,223,223,C4; D4,"Cairns, S. D. and F. M. Bayer. 2009. Octocorallia (Cnidaria) of the Gulf of Mexico, Pp. 321–331 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",7,,Hargitt,1901,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-13-0019
Spp-13-0020,Anthopodium rubens,Animalia,Cnidaria,,Anthozoa,Octocorallia,,,Gorgonacea,Scleraxonia,,,,,,Anthothelidae,,,,Anthopodium,,rubens,,,"Verrill, 1872",benthic; hard substrate; bay/inshore (0–50 m),southeast United States (warm temperate waters south of Cape Hatteras to Key Largo),9,92,A2; A3; B2; B3,"Cairns, S. D. and F. M. Bayer. 2009. Octocorallia (Cnidaria) of the Gulf of Mexico, Pp. 321–331 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","7, 28",,Verrill,1872,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-13-0020
Spp-13-0021,Anthothela tropicalis,Animalia,Cnidaria,,Anthozoa,Octocorallia,,,Gorgonacea,Scleraxonia,,,,,,Anthothelidae,,,,Anthothela,,tropicalis,,,"Bayer, 1961",benthic; hard substrate; slope (200–3000 m); endemic to Gulf of Mexico,Gulf of Mexico endemic,165,823,G3; G4; H3; H4,"Cairns, S. D. and F. M. Bayer. 2009. Octocorallia (Cnidaria) of the Gulf of Mexico, Pp. 321–331 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","7,",,Bayer,1961,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-13-0021
Spp-13-0022,Diodogorgia nodulifera,Animalia,Cnidaria,,Anthozoa,Octocorallia,,,Gorgonacea,Scleraxonia,,,,,,Anthothelidae,,,,Diodogorgia,,nodulifera,,,"Hargitt, 1901",benthic; hard substrate; bay/inshore (0–50 m)-outer continental shelf (50–200 m),"southeast United States (warm temperate waters south of Cape Hatteras to Key Largo), Caribbean, South America",30,183,C2; C3; D2; D3,"Cairns, S. D. and F. M. Bayer. 2009. Octocorallia (Cnidaria) of the Gulf of Mexico, Pp. 321–331 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","7, 30",,Hargitt,1901,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-13-0022
Spp-13-0023,Erythopodium caribaeorum,Animalia,Cnidaria,,Anthozoa,Octocorallia,,,Gorgonacea,Scleraxonia,,,,,,Anthothelidae,,,,Erythopodium,,caribaeorum,,,"Duchassaing and Michelotti, 1860",benthic; hard substrate; intertidal (0–2 m),"Bahamas, Caribbean",1,3,E1; F1,"Cairns, S. D. and F. M. Bayer. 2009. Octocorallia (Cnidaria) of the Gulf of Mexico, Pp. 321–331 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",,6,Duchassaing & Michelotti,1860,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-13-0023
Spp-13-0024,Iciligorgia schrammi,Animalia,Cnidaria,,Anthozoa,Octocorallia,,,Gorgonacea,Scleraxonia,,,,,,Anthothelidae,,,,Iciligorgia,,schrammi,,,"Duchassaing, 1870",benthic; hard substrate; bay/inshore (0–50 m)-slope (200–3000 m),"southeast United States (warm temperate waters south of Cape Hatteras to Key Largo), Caribbean, South America",11,366,C2; C3; C4; D2; D3; D4,"Cairns, S. D. and F. M. Bayer. 2009. Octocorallia (Cnidaria) of the Gulf of Mexico, Pp. 321–331 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",7,,Duchassaing,1870,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-13-0024
Spp-13-0025,Titanideum frauenfeldii,Animalia,Cnidaria,,Anthozoa,Octocorallia,,,Gorgonacea,Scleraxonia,,,,,,Anthothelidae,,,,Titanideum,,frauenfeldii,,,"Kölliker, 1865",benthic; hard substrate; bay/inshore (0–50 m)-slope (200–3000 m),southeast United States (warm temperate waters south of Cape Hatteras to Key Largo),13,237,C2; C3; C4; D2; D3; D4,"Cairns, S. D. and F. M. Bayer. 2009. Octocorallia (Cnidaria) of the Gulf of Mexico, Pp. 321–331 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",7,,Kölliker,1865,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-13-0025
Spp-13-0026,Briareum asbestinum,Animalia,Cnidaria,,Anthozoa,Octocorallia,,,Gorgonacea,Scleraxonia,,,,,,Briareidae,,,,Briareum,,asbestinum,,,"Pallas, 1766",benthic; hard substrate; intertidal (0–2 m)-bay/inshore (0–50 m),"southeast United States (warm temperate waters south of Cape Hatteras to Key Largo), Bahamas, Caribbean",1,55,C1; C2; D1; D2,"Cairns, S. D. and F. M. Bayer. 2009. Octocorallia (Cnidaria) of the Gulf of Mexico, Pp. 321–331 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","7, 28",,Pallas,1766,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-13-0026
Spp-13-0027,Briareum polyanthes,Animalia,Cnidaria,,Anthozoa,Octocorallia,,,Gorgonacea,Scleraxonia,,,,,,Briareidae,,,,Briareum,,polyanthes,,,"Duchassaing and Michelotti, 1860",benthic; hard substrate; intertidal (0–2 m)-bay/inshore (0–50 m),"Bermuda, Caribbean",5,5,C1; D1,"Cairns, S. D. and F. M. Bayer. 2009. Octocorallia (Cnidaria) of the Gulf of Mexico, Pp. 321–331 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",27,,Duchassaing & Michelotti,1860,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-13-0027
Spp-13-0028,Thelogorgia studeri,Animalia,Cnidaria,,Anthozoa,Octocorallia,,,Gorgonacea,Holaxonia,,,,,,Keroeididae,,,,Thelogorgia,,studeri,,,"Bayer, 1992",benthic; hard substrate; outer continental shelf (50–200 m),"Bahamas, Caribbean",62,62,C3; D3,"Cairns, S. D. and F. M. Bayer. 2009. Octocorallia (Cnidaria) of the Gulf of Mexico, Pp. 321–331 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",13,,Bayer,1992,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-13-0028
Spp-13-0029,Acanthogorgia aspera,Animalia,Cnidaria,,Anthozoa,Octocorallia,,,Gorgonacea,Holaxonia,,,,,,Acanthogorgiidae,,,,Acanthogorgia,,aspera,,,"Pourtalès, 1867",benthic; hard substrate; outer continental shelf (50–200 m)-slope (200–3000 m),"southeast United States (warm temperate waters south of Cape Hatteras to Key Largo), Caribbean",56,729,C2; C3; C4; D2; D3; D4,"Cairns, S. D. and F. M. Bayer. 2009. Octocorallia (Cnidaria) of the Gulf of Mexico, Pp. 321–331 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","27, 28",,Pourtalès,1867,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-13-0029
Spp-13-0030,Acanthogorgia schrammi,Animalia,Cnidaria,,Anthozoa,Octocorallia,,,Gorgonacea,Holaxonia,,,,,,Acanthogorgiidae,,,,Acanthogorgia,,schrammi,,,"Duchassaing and Michelotti, 1864",benthic; hard substrate; bay/inshore (0–50 m)-slope (200–3000 m),South America,37,475,E2; E3; E4; F2; F3; F4,"Cairns, S. D. and F. M. Bayer. 2009. Octocorallia (Cnidaria) of the Gulf of Mexico, Pp. 321–331 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","5, 28",,Duchassaing & Michelotti,1864,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-13-0030
Spp-13-0031,Bebryce cinerea,Animalia,Cnidaria,,Anthozoa,Octocorallia,,,Gorgonacea,Holaxonia,,,,,,Plexauridae,,,,Bebryce,,cinerea,,,"Deichmann, 1936",benthic; hard substrate; outer continental shelf (50–200 m)-slope (200–3000 m),"Bahamas, Caribbean",64,274,C3; C4; D3; D4,"Cairns, S. D. and F. M. Bayer. 2009. Octocorallia (Cnidaria) of the Gulf of Mexico, Pp. 321–331 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","5, 28, 32",,Deichmann,1936,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-13-0031
Spp-13-0032,Bebryce grandis,Animalia,Cnidaria,,Anthozoa,Octocorallia,,,Gorgonacea,Holaxonia,,,,,,Plexauridae,,,,Bebryce,,grandis,,,"Deichmann, 1936",benthic; hard substrate; outer continental shelf (50–200 m)-slope (200–3000 m),Caribbean,91,100,A3; B3,"Cairns, S. D. and F. M. Bayer. 2009. Octocorallia (Cnidaria) of the Gulf of Mexico, Pp. 321–331 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",5,,Deichmann,1936,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-13-0032
Spp-13-0033,Bebryce parastellata,Animalia,Cnidaria,,Anthozoa,Octocorallia,,,Gorgonacea,Holaxonia,,,,,,Plexauridae,,,,Bebryce,,parastellata,,,"Deichmann, 1936",benthic; hard substrate; outer continental shelf (50–200 m)-slope (200–3000 m),Caribbean,40,514,C2; C3; C4; D2; D3; D4,"Cairns, S. D. and F. M. Bayer. 2009. Octocorallia (Cnidaria) of the Gulf of Mexico, Pp. 321–331 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",27,7,Deichmann,1936,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-13-0033
Spp-13-0034,Caliacis nutans,Animalia,Cnidaria,,Anthozoa,Octocorallia,,,Gorgonacea,Holaxonia,,,,,,Plexauridae,,,,Caliacis,,nutans,,,"Duchassaing and Michelotti, 1864",benthic; hard substrate; outer continental shelf (50–200 m),Caribbean,37,188,C2; C3; D2; D3,"Cairns, S. D. and F. M. Bayer. 2009. Octocorallia (Cnidaria) of the Gulf of Mexico, Pp. 321–331 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","28, 32",8,Duchassaing & Michelotti,1864,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-13-0034
Spp-13-0035,Echinomuricea atlantica,Animalia,Cnidaria,,Anthozoa,Octocorallia,,,Gorgonacea,Holaxonia,,,,,,Plexauridae,,,,Echinomuricea,,atlantica,,,"Johnson, 1862",benthic; hard substrate; outer continental shelf (50–200 m),Caribbean,183,530,C3; C4; D3; D4,"Cairns, S. D. and F. M. Bayer. 2009. Octocorallia (Cnidaria) of the Gulf of Mexico, Pp. 321–331 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",5,9,Johnson,1862,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-13-0035
Spp-13-0036,Eunicea asperula,Animalia,Cnidaria,,Anthozoa,Octocorallia,,,Gorgonacea,Holaxonia,,,,,,Plexauridae,,,,Eunicea,,asperula,,,"Milne Edwards and Haime, 1857",benthic; hard substrate; coral reef (0–50 m),Caribbean,13,27,C2; D2,"Cairns, S. D. and F. M. Bayer. 2009. Octocorallia (Cnidaria) of the Gulf of Mexico, Pp. 321–331 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",7,,Milne Edwards & Haime,1857,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-13-0036
Spp-13-0037,Eunicea calyculata,Animalia,Cnidaria,,Anthozoa,Octocorallia,,,Gorgonacea,Holaxonia,,,,,,Plexauridae,,,,Eunicea,,calyculata,,,"Ellis and Solander, 1786",benthic; hard substrate; coral reef (0–50 m),"Bermuda, Caribbean",4,33,C1; C2; D1; D2,"Cairns, S. D. and F. M. Bayer. 2009. Octocorallia (Cnidaria) of the Gulf of Mexico, Pp. 321–331 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","7, 30",,Ellis & Solander,1786,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-13-0037
Spp-13-0038,Eunicea clavigera,Animalia,Cnidaria,,Anthozoa,Octocorallia,,,Gorgonacea,Holaxonia,,,,,,Plexauridae,,,,Eunicea,,clavigera,,,"Bayer, 1961",benthic; hard substrate; coral reef (0–50 m),"Bahamas, Bermuda, Caribbean",27,27,C2; D2,"Cairns, S. D. and F. M. Bayer. 2009. Octocorallia (Cnidaria) of the Gulf of Mexico, Pp. 321–331 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",,10,Bayer,1961,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-13-0038
Spp-13-0039,Eunicea fusca,Animalia,Cnidaria,,Anthozoa,Octocorallia,,,Gorgonacea,Holaxonia,,,,,,Plexauridae,,,,Eunicea,,fusca,,,"Duchassaing and Michelotti, 1860",benthic; hard substrate; coral reef (0–50 m),"southeast United States (warm temperate waters south of Cape Hatteras to Key Largo), Bermuda, Caribbean",6,27,E2; F2,"Cairns, S. D. and F. M. Bayer. 2009. Octocorallia (Cnidaria) of the Gulf of Mexico, Pp. 321–331 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",7,,Duchassaing & Michelotti,1860,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-13-0039
