Species number,Scientific name,Kingdom,Phylum,Subphylum,Class,Subclass,Infraclass,Superorder,Order,Suborder,Infraorder,Section,Subsection,Superfamily,Above family,Family,Subfamily,Tribe,Supergenus,Genus,Subgenus,Species,Subspecies,Synonyms,Scientific name author,Habitat-Biology,Overall geographic range,Min depth (m),Max depth (m),Polygon,Source,References,Endnotes,Author,Year,Changes from the book,URL
Spp-73-0001,Aplidium bermudae,Animalia,Chordata,Urochordata,Ascidiacea,,,,Aplousobranchia,,,,,,,Polyclinidae,,,,Aplidium,,bermudae,,,"Van Name,",benthic; hard substrate,Virginia to Texas to Caribbean Sea,3,50,A1; A2; H1; H2,"Cole, L. and G. Lambert. 2009. Tunicata (Urochordata) of the Gulf of Mexico, Pp. 1209–1216 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",30,,Van Name,1902,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-73-0001
Spp-73-0002,Aplidium constellatum,Animalia,Chordata,Urochordata,Ascidiacea,,,,Aplousobranchia,,,,,,,Polyclinidae,,,,Aplidium,,constellatum,,,"Verrill,",benthic; hard substrate,"Cape Cod, Mass., to Gulf of Mexico, Tobago",0,20,A1; A2; B1; B2,"Cole, L. and G. Lambert. 2009. Tunicata (Urochordata) of the Gulf of Mexico, Pp. 1209–1216 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",30,,Verrill,1871,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-73-0002
Spp-73-0003,Aplidium exile,Animalia,Chordata,Urochordata,Ascidiacea,,,,Aplousobranchia,,,,,,,Polyclinidae,,,,Aplidium,,exile,,,"Van Name,",benthic; hard substrate,Virginia to Florida Straits,20,48,B2,"Cole, L. and G. Lambert. 2009. Tunicata (Urochordata) of the Gulf of Mexico, Pp. 1209–1216 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",4,,Van Name,1902,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-73-0003
Spp-73-0004,Aplidium lobatum,Animalia,Chordata,Urochordata,Ascidiacea,,,,Aplousobranchia,,,,,,,Polyclinidae,,,,Aplidium,,lobatum,,,"Savigny,",benthic; hard substrate,Florida to Caribbean Sea to Panama,14,20,A2; B2,"Cole, L. and G. Lambert. 2009. Tunicata (Urochordata) of the Gulf of Mexico, Pp. 1209–1216 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",30,,Savigny,1816,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-73-0004
Spp-73-0005,Aplidium pellucidum,Animalia,Chordata,Urochordata,Ascidiacea,,,,Aplousobranchia,,,,,,,Polyclinidae,,,,Aplidium,,pellucidum,,,"Leidy,",benthic; hard substrate,Maine to Florida,17,60,B2,"Cole, L. and G. Lambert. 2009. Tunicata (Urochordata) of the Gulf of Mexico, Pp. 1209–1216 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",30,,Leidy,1855,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-73-0005
Spp-73-0006,Aplidium stellatum,Animalia,Chordata,Urochordata,Ascidiacea,,,,Aplousobranchia,,,,,,,Polyclinidae,,,,Aplidium,,stellatum,,,"Verrill,",hard substrate,Maine to Gulf of Mexico,1.5,1.5,A1,"Cole, L. and G. Lambert. 2009. Tunicata (Urochordata) of the Gulf of Mexico, Pp. 1209–1216 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","14, 31",,Verrill,1871,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-73-0006
Spp-73-0007,Polyclinum constellatum,Animalia,Chordata,Urochordata,Ascidiacea,,,,Aplousobranchia,,,,,,,Polyclinidae,,,,Polyclinum,,constellatum,,,"Savigny,",hard substrate,"Virginia to Florida to Texas, Caribbean Sea, Hawaii, Guam",0,48,A1; A2; B1; B2; G1; G2; H1; H2,"Cole, L. and G. Lambert. 2009. Tunicata (Urochordata) of the Gulf of Mexico, Pp. 1209–1216 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","16, 30, 31",,Savigny,1816,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-73-0007
Spp-73-0008,Synoicum daucum,Animalia,Chordata,Urochordata,Ascidiacea,,,,Aplousobranchia,,,,,,,Polyclinidae,,,,Synoicum,,daucum,,,"Monniot and Monniot,",benthic; hard substrate,"South Atlantic Ocean, Cape Basin, Gulf of Mexico",554,848,A4; H4,"Cole, L. and G. Lambert. 2009. Tunicata (Urochordata) of the Gulf of Mexico, Pp. 1209–1216 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",21,,Monniot & Monniot,1974,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-73-0008
Spp-73-0009,Didemnum conchyliatum,Animalia,Chordata,Urochordata,Ascidiacea,,,,Aplousobranchia,,,,,,,Didemnidae,,,,Didemnum,,conchyliatum,,,"Sluiter,",hard substrate,"Virginia to Florida, Caribbean Sea",0,2,B1,"Cole, L. and G. Lambert. 2009. Tunicata (Urochordata) of the Gulf of Mexico, Pp. 1209–1216 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",5,,Sluiter,1898,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-73-0009
Spp-73-0010,Didemnum duplicatum,Animalia,Chordata,Urochordata,Ascidiacea,,,,Aplousobranchia,,,,,,,Didemnidae,,,,Didemnum,,duplicatum,,,"Monniot,",hard substrate,"Florida to Texas, Caribbean Sea",1,15,G1; G2,"Cole, L. and G. Lambert. 2009. Tunicata (Urochordata) of the Gulf of Mexico, Pp. 1209–1216 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",16,,Monniot,1983,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-73-0010
Spp-73-0011,Didemnum perlucidum,Animalia,Chordata,Urochordata,Ascidiacea,,,,Aplousobranchia,,,,,,,Didemnidae,,,,Didemnum,,perlucidum,,,"Monniot,",hard substrate; nonindigenous to Gulf of Mexico,"Texas, Caribbean Sea, Guam",0,2,A1; B1; C1; G1; H1,"Cole, L. and G. Lambert. 2009. Tunicata (Urochordata) of the Gulf of Mexico, Pp. 1209–1216 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",15,,Monniot,1983,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-73-0011
Spp-73-0012,Didemnum psammathodes,Animalia,Chordata,Urochordata,Ascidiacea,,,,Aplousobranchia,,,,,,,Didemnidae,,,,Didemnum,,psammathodes,,,"Sluiter,",hard substrate,"Florida to Texas, Caribbean Sea, Hawaii, Guam",1,15,G1; G2,"Cole, L. and G. Lambert. 2009. Tunicata (Urochordata) of the Gulf of Mexico, Pp. 1209–1216 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",16,,Sluiter,1895,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-73-0012
Spp-73-0013,Didemnum vanderhorsti,Animalia,Chordata,Urochordata,Ascidiacea,,,,Aplousobranchia,,,,,,,Didemnidae,,,,Didemnum,,vanderhorsti,,,"Van Name,",benthic; hard substrate,"Virginia to Florida, Caribbean Sea",0,60,B1; B2; C1; C2,"Cole, L. and G. Lambert. 2009. Tunicata (Urochordata) of the Gulf of Mexico, Pp. 1209–1216 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",30,,Van Name,1924,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-73-0013
Spp-73-0014,Diplosoma listerianum,Animalia,Chordata,Urochordata,Ascidiacea,,,,Aplousobranchia,,,,,,,Didemnidae,,,,Diplosoma,,listerianum,,,"Milne Edwards,",benthic; hard substrate,"Maine, Florida to Texas, Caribbean Sea, Hawaii, Guam",0,44,A1; A2; B1; B2; C1; C2; H1; H2,"Cole, L. and G. Lambert. 2009. Tunicata (Urochordata) of the Gulf of Mexico, Pp. 1209–1216 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",15,,Milne Edwards,1841,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-73-0014
Spp-73-0015,Lissoclinum fragile,Animalia,Chordata,Urochordata,Ascidiacea,,,,Aplousobranchia,,,,,,,Didemnidae,,,,Lissoclinum,,fragile,,,"Van Name,",hard substrate,"Virginia to Florida to Texas, Caribbean Sea, Hawaii, Guam",1,10,A1; A2; B1; B2; C1; C2; G1; G2; H1; H2,"Cole, L. and G. Lambert. 2009. Tunicata (Urochordata) of the Gulf of Mexico, Pp. 1209–1216 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","16, 30",,Van Name,1902,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-73-0015
Spp-73-0016,Polysyncraton amethysteum,Animalia,Chordata,Urochordata,Ascidiacea,,,,Aplousobranchia,,,,,,,Didemnidae,,,,Polysyncraton,,amethysteum,,,"Van Name,",hard substrate,"Maryland to Florida, Caribbean Sea",5,20,A1; A2; B1; B2,"Cole, L. and G. Lambert. 2009. Tunicata (Urochordata) of the Gulf of Mexico, Pp. 1209–1216 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",30,,Van Name,1902,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-73-0016
Spp-73-0017,Trididemnum savignii,Animalia,Chordata,Urochordata,Ascidiacea,,,,Aplousobranchia,,,,,,,Didemnidae,,,,Trididemnum,,savignii,,,"Herdman,",hard substrate,"Virginia to Florida, Caribbean Sea, Hawaii",0,30,A1; A2; B1; B2,"Cole, L. and G. Lambert. 2009. Tunicata (Urochordata) of the Gulf of Mexico, Pp. 1209–1216 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","6, 7",,Herdman,1886,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-73-0017
Spp-73-0018,Araneum sigma,Animalia,Chordata,Urochordata,Ascidiacea,,,,Aplousobranchia,,,,,,,Cionidae,,,,Araneum,,sigma,,,"Monniot and Monniot,",hard substrate,"Azores, Surinam, Argentina, Gulf of Mexico",1000,1386,A4; A5,"Cole, L. and G. Lambert. 2009. Tunicata (Urochordata) of the Gulf of Mexico, Pp. 1209–1216 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",21,,Monniot & Monniot,1973,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-73-0018
Spp-73-0019,Pseudodiazona abyssa,Animalia,Chordata,Urochordata,Ascidiacea,,,,Aplousobranchia,,,,,,,Cionidae,,,,Pseudodiazona,,abyssa,,,"Monniot and Monniot,",hard substrate,"Angola Basin, Guinea Basin, Argentina, Gulf of Mexico",1390,1444,H5,"Cole, L. and G. Lambert. 2009. Tunicata (Urochordata) of the Gulf of Mexico, Pp. 1209–1216 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",21,,Monniot & Monniot,1974,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-73-0019
Spp-73-0020,Rhopalaea abdominalis,Animalia,Chordata,Urochordata,Ascidiacea,,,,Aplousobranchia,,,,,,,Diazonidae,,,,Rhopalaea,,abdominalis,,,"Sluiter,",hard substrate,Florida to Caribbean Sea,0,35,A1; A2; B1; B2,"Cole, L. and G. Lambert. 2009. Tunicata (Urochordata) of the Gulf of Mexico, Pp. 1209–1216 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",30,,Sluiter,1898,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-73-0020
Spp-73-0021,Clavelina oblonga,Animalia,Chordata,Urochordata,Ascidiacea,,,,Aplousobranchia,,,,,,,Clavelinidae,,,,Clavelina,,oblonga,,,"Herdman,",hard substrate,South Carolina to Florida to Texas to Caribbean Sea,0,38,A1; A2; B1; B2; C1; C2; H1; H2,"Cole, L. and G. Lambert. 2009. Tunicata (Urochordata) of the Gulf of Mexico, Pp. 1209–1216 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","7, 16, 30",,Herdman,1880,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-73-0021
Spp-73-0022,Clavelina picta,Animalia,Chordata,Urochordata,Ascidiacea,,,,Aplousobranchia,,,,,,,Clavelinidae,,,,Clavelina,,picta,,,"Verrill,",hard substrate,"South Carolina to Florida, Caribbean Sea",0,17,A1; A2; B1; B2,"Cole, L. and G. Lambert. 2009. Tunicata (Urochordata) of the Gulf of Mexico, Pp. 1209–1216 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","30, 31",,Verrill,1900,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-73-0022
Spp-73-0023,Distaplia bermudensis,Animalia,Chordata,Urochordata,Ascidiacea,,,,Aplousobranchia,,,,,,,Holozoidae,,,,Distaplia,,bermudensis,,,"Van Name,",hard substrate,"North Carolina to Florida, Caribbean Sea",0,20,A1; A2; B1; B2,"Cole, L. and G. Lambert. 2009. Tunicata (Urochordata) of the Gulf of Mexico, Pp. 1209–1216 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","30, 31",,Van Name,1902,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-73-0023
Spp-73-0024,Distaplia stylifera,Animalia,Chordata,Urochordata,Ascidiacea,,,,Aplousobranchia,,,,,,,Holozoidae,,,,Distaplia,,stylifera,,,"Kowalevsky,",hard substrate,"South Carolina to Florida, Caribbean Sea",0,20,A1; A2; B1; B2,"Cole, L. and G. Lambert. 2009. Tunicata (Urochordata) of the Gulf of Mexico, Pp. 1209–1216 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","23, 30",,Kowalevsky,1874,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-73-0024
Spp-73-0025,Cystodytes dellechiajei,Animalia,Chordata,Urochordata,Ascidiacea,,,,Aplousobranchia,,,,,,,Polycitoridae,,,,Cystodytes,,dellechiajei,,,"Della Valle,",hard substrate,"Florida to Caribbean Sea, Guam",0,54,B1; B2; C1; C2,"Cole, L. and G. Lambert. 2009. Tunicata (Urochordata) of the Gulf of Mexico, Pp. 1209–1216 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","23, 30",,Della Valle,1877,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-73-0025
Spp-73-0026,Eudistoma capsulatum,Animalia,Chordata,Urochordata,Ascidiacea,,,,Aplousobranchia,,,,,,,Polycitoridae,,,,Eudistoma,,capsulatum,,,"Van Name,",hard substrate,"Virginia to Florida, Caribbean Sea",0,13,B1; B2; C1; C2,"Cole, L. and G. Lambert. 2009. Tunicata (Urochordata) of the Gulf of Mexico, Pp. 1209–1216 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","7, 8, 30, 31",,Van Name,1902,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-73-0026
Spp-73-0027,Eudistoma carolinense,Animalia,Chordata,Urochordata,Ascidiacea,,,,Aplousobranchia,,,,,,,Polycitoridae,,,,Eudistoma,,carolinense,,,"Van Name,",hard substrate,South Carolina to Florida,0,5,A1; B1,"Cole, L. and G. Lambert. 2009. Tunicata (Urochordata) of the Gulf of Mexico, Pp. 1209–1216 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",30,,Van Name,1945,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-73-0027
Spp-73-0028,Eudistoma clarum,Animalia,Chordata,Urochordata,Ascidiacea,,,,Aplousobranchia,,,,,,,Polycitoridae,,,,Eudistoma,,clarum,,,"Van Name,",hard substrate,Florida to Caribbean Sea,,,B1; B2; B3; B4; B5; B6; C1; C2; C3; C4; C5; C6,"Cole, L. and G. Lambert. 2009. Tunicata (Urochordata) of the Gulf of Mexico, Pp. 1209–1216 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",30,,Van Name,1902,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-73-0028
Spp-73-0029,Eudistoma hepaticum,Animalia,Chordata,Urochordata,Ascidiacea,,,,Aplousobranchia,,,,,,,Polycitoridae,,,,Eudistoma,,hepaticum,,,"Van Name,",hard substrate,Florida to Caribbean Sea,0,12,B1; B2; C1; C2,"Cole, L. and G. Lambert. 2009. Tunicata (Urochordata) of the Gulf of Mexico, Pp. 1209–1216 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",30,,Van Name,1921,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-73-0029
Spp-73-0030,Eudistoma obscuratum,Animalia,Chordata,Urochordata,Ascidiacea,,,,Aplousobranchia,,,,,,,Polycitoridae,,,,Eudistoma,,obscuratum,,,"Van Name,",hard substrate,Florida to Caribbean Sea,0,5,B1; C1,"Cole, L. and G. Lambert. 2009. Tunicata (Urochordata) of the Gulf of Mexico, Pp. 1209–1216 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",30,,Van Name,1902,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-73-0030
Spp-73-0031,Eudistoma olivaceum,Animalia,Chordata,Urochordata,Ascidiacea,,,,Aplousobranchia,,,,,,,Polycitoridae,,,,Eudistoma,,olivaceum,,,"Van Name,",hard substrate,Florida to Caribbean Sea,0,5,B1; C1,"Cole, L. and G. Lambert. 2009. Tunicata (Urochordata) of the Gulf of Mexico, Pp. 1209–1216 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","8, 23, 30",,Van Name,1902,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-73-0031
Spp-73-0032,Eudistoma tarponense,Animalia,Chordata,Urochordata,Ascidiacea,,,,Aplousobranchia,,,,,,,Polycitoridae,,,,Eudistoma,,tarponense,,,"Van Name,",hard substrate; endemic to Gulf of Mexico,Florida,0,17,B1; B2; C1; C2,"Cole, L. and G. Lambert. 2009. Tunicata (Urochordata) of the Gulf of Mexico, Pp. 1209–1216 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","30, 31",,Van Name,1945,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-73-0032
Spp-73-0033,Ascidia curvata,Animalia,Chordata,Urochordata,Ascidiacea,,,,Phlebobranchia,,,,,,,Ascidiidae,,,,Ascidia,,curvata,,,"Traustedt,",hard substrate,Florida to Caribbean Sea,0,24,B1; B2; C1; C2,"Cole, L. and G. Lambert. 2009. Tunicata (Urochordata) of the Gulf of Mexico, Pp. 1209–1216 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","6, 7, 30",,Traustedt,1882,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-73-0033
Spp-73-0034,Ascidia interrupta,Animalia,Chordata,Urochordata,Ascidiacea,,,,Phlebobranchia,,,,,,,Ascidiidae,,,,Ascidia,,interrupta,,,"Heller,",hard substrate,"North Carolina to Florida to Texas, Caribbean Sea",0,70,A1; A2; A3; B1; B2; B3; C1; C2; C3; G1; G2; G3; H1; H2; H3,"Cole, L. and G. Lambert. 2009. Tunicata (Urochordata) of the Gulf of Mexico, Pp. 1209–1216 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","16, 30, 31",,Heller,1878,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-73-0034
Spp-73-0035,Phallusia nigra,Animalia,Chordata,Urochordata,Ascidiacea,,,,Phlebobranchia,,,,,,,Ascidiidae,,,,Phallusia,,nigra,,,"Savigny,",hard substrate,"Florida to Caribbean Sea, Hawaii, Guam, American Samoa",0,12,B1; B2; C1; C2,"Cole, L. and G. Lambert. 2009. Tunicata (Urochordata) of the Gulf of Mexico, Pp. 1209–1216 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","23, 30, 31",,Savigny,1816,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-73-0035
Spp-73-0036,Corella minuta,Animalia,Chordata,Urochordata,Ascidiacea,,,,Phlebobranchia,,,,,,,Corellidae,Corellinae,,,Corella,,minuta,,,"Traustedt,",hard substrate,"Florida to Caribbean Sea, Hawaii, Guam",0,14,B1; B2; C1; C2,"Cole, L. and G. Lambert. 2009. Tunicata (Urochordata) of the Gulf of Mexico, Pp. 1209–1216 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",30,,Traustedt,1882,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-73-0036
Spp-73-0037,Rhodosoma turcicum,Animalia,Chordata,Urochordata,Ascidiacea,,,,Phlebobranchia,,,,,,,Corellidae,Rhodosomatinae,,,Rhodosoma,,turcicum,,,"Savigny,",hard substrate,"Florida to Caribbean Sea, California, Guam",37,88,B2; B3; C2; C3,"Cole, L. and G. Lambert. 2009. Tunicata (Urochordata) of the Gulf of Mexico, Pp. 1209–1216 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",30,,Savigny,1816,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-73-0037
Spp-73-0038,Ecteinascidia conklini,Animalia,Chordata,Urochordata,Ascidiacea,,,,Phlebobranchia,,,,,,,Perophoridae,,,,Ecteinascidia,,conklini,,,"Berrill,",hard substrate,Florida to Caribbean Sea,0,10,B1; B2; C1; C2,"Cole, L. and G. Lambert. 2009. Tunicata (Urochordata) of the Gulf of Mexico, Pp. 1209–1216 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",2,,Berrill,1932,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-73-0038
Spp-73-0039,Ecteinascidia tortugensis,Animalia,Chordata,Urochordata,Ascidiacea,,,,Phlebobranchia,,,,,,,Perophoridae,,,,Ecteinascidia,,tortugensis,,,"Plough and Jones,",hard substrate,Florida to Caribbean Sea,0,10,B1; B2; C1; C2,"Cole, L. and G. Lambert. 2009. Tunicata (Urochordata) of the Gulf of Mexico, Pp. 1209–1216 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",24,,Plough & Jones,1939,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-73-0039
Spp-73-0040,Ecteinascidia turbinata,Animalia,Chordata,Urochordata,Ascidiacea,,,,Phlebobranchia,,,,,,,Perophoridae,,,,Ecteinascidia,,turbinata,,,"Herdman,",hard substrate,Florida to Caribbean Sea,0,24,B1; B2; C1; C2,"Cole, L. and G. Lambert. 2009. Tunicata (Urochordata) of the Gulf of Mexico, Pp. 1209–1216 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","30, 31",,Herdman,1880,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-73-0040
Spp-73-0041,Perophora viridis,Animalia,Chordata,Urochordata,Ascidiacea,,,,Phlebobranchia,,,,,,,Perophoridae,,,,Perophora,,viridis,,,"Verrill,",hard substrate,"Maine to Florida, Caribbean Sea",5,8,A1; A2; B1; B2,"Cole, L. and G. Lambert. 2009. Tunicata (Urochordata) of the Gulf of Mexico, Pp. 1209–1216 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","6, 31",,Verrill,1871,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-73-0041
Spp-73-0042,Bathystyeloides enderbyanus,Animalia,Chordata,Urochordata,Ascidiacea,,,,Stolidobranchia,,,,,,,Styelidae,,,,Bathystyeloides,,enderbyanus,,,"Michaelsen,",benthic,"Indian Ocean, South Pacific Ocean, Gulf of Mexico",2000,6000,H5; H6,"Cole, L. and G. Lambert. 2009. Tunicata (Urochordata) of the Gulf of Mexico, Pp. 1209–1216 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",21,,Michaelsen,1904,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-73-0042
Spp-73-0043,Bathystyeloides mexicanus,Animalia,Chordata,Urochordata,Ascidiacea,,,,Stolidobranchia,,,,,,,Styelidae,,,,Bathystyeloides,,mexicanus,,,"Monniot and Monniot,",benthic; endemic to Gulf of Mexico,Gulf of Mexico,1300,1500,G5; H5,"Cole, L. and G. Lambert. 2009. Tunicata (Urochordata) of the Gulf of Mexico, Pp. 1209–1216 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",21,,Monniot & Monniot,1987,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-73-0043
Spp-73-0044,Botrylloides nigrum,Animalia,Chordata,Urochordata,Ascidiacea,,,,Stolidobranchia,,,,,,,Styelidae,,,,Botrylloides,,nigrum,,,"Herdman,",hard substrate,"Florida to Texas, Caribbean Sea, Hawaii",0,40,A1; A2; B1; B2; C1; C2; H1; H2,"Cole, L. and G. Lambert. 2009. Tunicata (Urochordata) of the Gulf of Mexico, Pp. 1209–1216 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","16, 30, 31",,Herdman,1886,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-73-0044
