Species number,Scientific name,Kingdom,Phylum,Subphylum,Class,Subclass,Infraclass,Superorder,Order,Suborder,Infraorder,Section,Subsection,Superfamily,Above family,Family,Subfamily,Tribe,Supergenus,Genus,Subgenus,Species,Subspecies,Synonyms,Scientific name author,Habitat-Biology,Overall geographic range,Min depth (m),Max depth (m),Polygon,Source,References,Endnotes,Author,Year,Changes from the book,URL
Spp-33-0078,Cataegis meroglypta,Animalia,Mollusca,,Gastropoda,Vetigastropoda,,,,,,,,Seguenzioidea,,Chilodontidae,,,,Cataegis,,meroglypta,,,"McLean & Quinn,",benthic; detritivore; hydrocarbon seep,Louisiana to Barbados,528,1236,A4; A5; B4; B5,"Rosenberg, G., F. Moretzsohn, and E. F. García. 2009. Gastropoda (Mollusca) of the Gulf of Mexico, Pp. 579–699 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","167, 168, 264, 266, 848",,McLean & Quinn,1987,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-33-0078
Spp-33-0079,Dentistyla asperrima,Animalia,Mollusca,,Gastropoda,Vetigastropoda,,,,,,,,Seguenzioidea,,Chilodontidae,,,,Dentistyla,,asperrima,,,"Dall,",benthic; grazer,Florida Keys to Virgin Islands; Honduras,66,402,C3; C4; D3; D4,"Rosenberg, G., F. Moretzsohn, and E. F. García. 2009. Gastropoda (Mollusca) of the Gulf of Mexico, Pp. 579–699 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","175, 625",,Dall,1881,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-33-0079
Spp-33-0080,Dentistyla dentifera,Animalia,Mollusca,,Gastropoda,Vetigastropoda,,,,,,,,Seguenzioidea,,Chilodontidae,,,,Dentistyla,,dentifera,,,"Dall,",benthic; grazer; hard substrate,North Carolina to Barbados,70,311,A3; A4; B3; B4,"Rosenberg, G., F. Moretzsohn, and E. F. García. 2009. Gastropoda (Mollusca) of the Gulf of Mexico, Pp. 579–699 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",625,16,Dall,1889,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-33-0080
Spp-33-0081,Echinogurges clavatus,Animalia,Mollusca,,Gastropoda,Vetigastropoda,,,,,,,,Seguenzioidea,,Chilodontidae,,,,Echinogurges,,clavatus,,,"(Watson,",benthic; grazer,Bahamas to Brazil,713,1609,A4; A5; B4; B5,"Rosenberg, G., F. Moretzsohn, and E. F. García. 2009. Gastropoda (Mollusca) of the Gulf of Mexico, Pp. 579–699 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","578, 625",,Watson,1879,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-33-0081
Spp-33-0082,Echinogurges tuberculatus,Animalia,Mollusca,,Gastropoda,Vetigastropoda,,,,,,,,Seguenzioidea,,Chilodontidae,,,,Echinogurges,,tuberculatus,,,"Quinn,",benthic; grazer,Georgia to Cuba,695,1706,C4; C5; D4; D5,"Rosenberg, G., F. Moretzsohn, and E. F. García. 2009. Gastropoda (Mollusca) of the Gulf of Mexico, Pp. 579–699 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",630,,Quinn,1991,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-33-0082
Spp-33-0083,Euchelus guttarosea,Animalia,Mollusca,,Gastropoda,Vetigastropoda,,,,,,,,Seguenzioidea,,Chilodontidae,,,,Euchelus,,guttarosea,,,"Dall,",benthic; grazer,E. Florida to Venezuela; Bermuda,34,823,C2; C3; C4; D2; D3; D4,"Rosenberg, G., F. Moretzsohn, and E. F. García. 2009. Gastropoda (Mollusca) of the Gulf of Mexico, Pp. 579–699 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","178, 625",,Dall,1889,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-33-0083
Spp-33-0084,Lischkeia imperialis,Animalia,Mollusca,,Gastropoda,Vetigastropoda,,,,,,,,Seguenzioidea,,Chilodontidae,,,,Lischkeia,,imperialis,,,"Dall,",benthic; detritivore; grazer,Quintana Roo to Lesser Antilles,55,708,C2; C3; C4; D2; D3; D4,"Rosenberg, G., F. Moretzsohn, and E. F. García. 2009. Gastropoda (Mollusca) of the Gulf of Mexico, Pp. 579–699 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","45, 178, 625",,Dall,1881,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-33-0084
Spp-33-0085,Mirachelus clinocnemus,Animalia,Mollusca,,Gastropoda,Vetigastropoda,,,,,,,,Seguenzioidea,,Chilodontidae,,,,Mirachelus,,clinocnemus,,,"Quinn,",benthic; grazer,East Florida to Brazil,40,250,G2; G3; G4; H2; H3; H4,"Rosenberg, G., F. Moretzsohn, and E. F. García. 2009. Gastropoda (Mollusca) of the Gulf of Mexico, Pp. 579–699 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","268, 625",,Quinn,1979,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-33-0085
Spp-33-0086,Mirachelus corbis,Animalia,Mollusca,,Gastropoda,Vetigastropoda,,,,,,,,Seguenzioidea,,Chilodontidae,,,,Mirachelus,,corbis,,,"Dall,",benthic; grazer; offshore banks in northern Gulf of Mexico,North Carolina to Barbados,75,1426,A3; A4; A5; B3; B4; B5,"Rosenberg, G., F. Moretzsohn, and E. F. García. 2009. Gastropoda (Mollusca) of the Gulf of Mexico, Pp. 579–699 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","178, 255, 578, 625, 801",,Dall,1889,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-33-0086
Spp-33-0087,Vetulonia parajeffreysi,Animalia,Mollusca,,Gastropoda,Vetigastropoda,,,,,,,,Seguenzioidea,,Chilodontidae,,,,Vetulonia,,parajeffreysi,,,"Absalão & Pimenta,",benthic; grazer,Yucatán Str. to Brazil,732,1600,C4; C5; D4; D5,"Rosenberg, G., F. Moretzsohn, and E. F. García. 2009. Gastropoda (Mollusca) of the Gulf of Mexico, Pp. 579–699 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",12,17,Absalão & Pimenta,2005,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-33-0087
Spp-33-0088,Ancistrobasis costulata,Animalia,Mollusca,,Gastropoda,Vetigastropoda,,,,,,,,Seguenzioidea,,Seguenziidae,,,,Ancistrobasis,,costulata,,,"(Watson,","benthic; detritivore; soft substrate (muds, sands, clays)",Georgia to Brazil,27,1170,C2; C3; C4; C5; D2; D3; D4; D5,"Rosenberg, G., F. Moretzsohn, and E. F. García. 2009. Gastropoda (Mollusca) of the Gulf of Mexico, Pp. 579–699 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","175, 178, 625",,Watson,1879,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-33-0088
Spp-33-0089,Ancistrobasis depressa,Animalia,Mollusca,,Gastropoda,Vetigastropoda,,,,,,,,Seguenzioidea,,Seguenziidae,,,,Ancistrobasis,,depressa,,,"Dall,",benthic; detritivore,Yucatán Strait,1170,1170,C5; D5,"Rosenberg, G., F. Moretzsohn, and E. F. García. 2009. Gastropoda (Mollusca) of the Gulf of Mexico, Pp. 579–699 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","178, 627",18,Dall,1889,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-33-0089
Spp-33-0090,Basilissopsis rhyssa,Animalia,Mollusca,,Gastropoda,Vetigastropoda,,,,,,,,Seguenzioidea,,Seguenziidae,,,,Basilissopsis,,rhyssa,,,"Dall,","benthic; detritivore; soft substrate (muds, sands, clays)",Georgia to Cuba,538,1472,C4; C5; D4; D5,"Rosenberg, G., F. Moretzsohn, and E. F. García. 2009. Gastropoda (Mollusca) of the Gulf of Mexico, Pp. 579–699 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","187, 625",,Dall,1927,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-33-0090
Spp-33-0091,Carenzia carinata,Animalia,Mollusca,,Gastropoda,Vetigastropoda,,,,,,,,Seguenzioidea,,Seguenziidae,,,,Carenzia,,carinata,,,"Jeffreys,","benthic; detritivore; soft substrate (muds, sands, clays)",Florida Str. to Brazil; Eastern Atlantic,988,1706,C4; C5; D4; D5,"Rosenberg, G., F. Moretzsohn, and E. F. García. 2009. Gastropoda (Mollusca) of the Gulf of Mexico, Pp. 579–699 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",627,,Jeffreys,1877,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-33-0091
Spp-33-0092,Carenzia trispinosa,Animalia,Mollusca,,Gastropoda,Vetigastropoda,,,,,,,,Seguenzioidea,,Seguenziidae,,,,Carenzia,,trispinosa,,,"(Watson,","benthic; detritivore; soft substrate (muds, sands, clays)",North Carolina to Brazil,684,2360,C4; C5; D4; D5,"Rosenberg, G., F. Moretzsohn, and E. F. García. 2009. Gastropoda (Mollusca) of the Gulf of Mexico, Pp. 579–699 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",627,,Watson,1879,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-33-0092
Spp-33-0093,Fluxinella discula,Animalia,Mollusca,,Gastropoda,Vetigastropoda,,,,,,,,Seguenzioidea,,Seguenziidae,,,,Fluxinella,,discula,,,"Dall,","benthic; detritivore; soft substrate (muds, sands, clays)",Bahamas to Lesser Antilles,305,1796,G4; G5; H4; H5,"Rosenberg, G., F. Moretzsohn, and E. F. García. 2009. Gastropoda (Mollusca) of the Gulf of Mexico, Pp. 579–699 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","45, 520, 578, 625",,Dall,1889,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-33-0093
Spp-33-0094,Hadroconus altus,Animalia,Mollusca,,Gastropoda,Vetigastropoda,,,,,,,,Seguenzioidea,,Seguenziidae,,,,Hadroconus,,altus,,,"(Watson,","benthic; detritivore; soft substrate (muds, sands, clays)",Texas to Brazil,503,2276,A4; A5; B4; B5,"Rosenberg, G., F. Moretzsohn, and E. F. García. 2009. Gastropoda (Mollusca) of the Gulf of Mexico, Pp. 579–699 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","45, 178, 578, 625, 628",,Watson,1879,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-33-0094
Spp-33-0095,Seguenzia hapala,Animalia,Mollusca,,Gastropoda,Vetigastropoda,,,,,,,,Seguenzioidea,,Seguenziidae,,,,Seguenzia,,hapala,,,"Woodring,","benthic; detritivore; soft substrate (muds, sands, clays)",West Florida to Brazil,80,150,A3; B3,"Rosenberg, G., F. Moretzsohn, and E. F. García. 2009. Gastropoda (Mollusca) of the Gulf of Mexico, Pp. 579–699 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","322, 627",,Woodring,1928,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-33-0095
Spp-33-0096,Seguenzia ionica,Animalia,Mollusca,,Gastropoda,Vetigastropoda,,,,,,,,Seguenzioidea,,Seguenziidae,,,,Seguenzia,,ionica,,,"(Watson,","benthic; detritivore; soft substrate (muds, sands, clays)",Campeche Bank to P. Rico; Eastern Atlantic,713,2560,D4; D5,"Rosenberg, G., F. Moretzsohn, and E. F. García. 2009. Gastropoda (Mollusca) of the Gulf of Mexico, Pp. 579–699 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","178, 627",,Watson,1879,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-33-0096
Spp-33-0097,Calliostoma adelae,Animalia,Mollusca,,Gastropoda,Vetigastropoda,,,,,,,,Trochoidea,,Calliostomatidae,,,,Calliostoma,,adelae,,,"Schwengel,",benthic; carnivore (includes scavengers),East Florida to Florida Keys,2,24,C1; C2; D1; D2,"Rosenberg, G., F. Moretzsohn, and E. F. García. 2009. Gastropoda (Mollusca) of the Gulf of Mexico, Pp. 579–699 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","344, 721, 747",,Schwengel,1951,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-33-0097
Spp-33-0098,Calliostoma atlantis,Animalia,Mollusca,,Gastropoda,Vetigastropoda,,,,,,,,Trochoidea,,Calliostomatidae,,,,Calliostoma,,atlantis,,,"Clench & Aguayo,",benthic; carnivore (includes scavengers),Bahamas to Cuba,604,628,C4; D4,"Rosenberg, G., F. Moretzsohn, and E. F. García. 2009. Gastropoda (Mollusca) of the Gulf of Mexico, Pp. 579–699 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","140, 344, 625",,Clench & Aguayo,1940,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-33-0098
Spp-33-0099,Calliostoma barbouri,Animalia,Mollusca,,Gastropoda,Vetigastropoda,,,,,,,,Trochoidea,,Calliostomatidae,,,,Calliostoma,,barbouri,,,"Clench & Aguayo,",benthic; carnivore (includes scavengers),WFlorida to Colombian Islands; Cuba,27,192,A2; A3; B2; B3,"Rosenberg, G., F. Moretzsohn, and E. F. García. 2009. Gastropoda (Mollusca) of the Gulf of Mexico, Pp. 579–699 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","143, 205, 307, 344, 625",,Clench & Aguayo,1946,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-33-0099
Spp-33-0100,Calliostoma benedicti,Animalia,Mollusca,,Gastropoda,Vetigastropoda,,,,,,,,Trochoidea,,Calliostomatidae,,,,Calliostoma,,benedicti,,,"Dall,",benthic; carnivore (includes scavengers),North Carolina to Florida Keys,366,366,C4; D4,"Rosenberg, G., F. Moretzsohn, and E. F. García. 2009. Gastropoda (Mollusca) of the Gulf of Mexico, Pp. 579–699 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","153, 747",,Dall,1889,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-33-0100
Spp-33-0101,Calliostoma bigelowi,Animalia,Mollusca,,Gastropoda,Vetigastropoda,,,,,,,,Trochoidea,,Calliostomatidae,,,,Calliostoma,,bigelowi,,,"Clench & Aguayo,",benthic; carnivore (includes scavengers),North Cuba to South Cuba,421,265,C4,"Rosenberg, G., F. Moretzsohn, and E. F. García. 2009. Gastropoda (Mollusca) of the Gulf of Mexico, Pp. 579–699 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","137, 625",,Clench & Aguayo,1938,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-33-0101
Spp-33-0102,Calliostoma brunneum,Animalia,Mollusca,,Gastropoda,Vetigastropoda,,,,,,,,Trochoidea,,Calliostomatidae,,,,Calliostoma,,brunneum,,,"Dall,",benthic; carnivore (includes scavengers),Bahamas to Barbados,27,1767,C2; C3; C4; C5; D2; D3; D4; D5,"Rosenberg, G., F. Moretzsohn, and E. F. García. 2009. Gastropoda (Mollusca) of the Gulf of Mexico, Pp. 579–699 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","175, 178, 344, 625",,Dall,1881,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-33-0102
Spp-33-0103,Calliostoma cinctellum,Animalia,Mollusca,,Gastropoda,Vetigastropoda,,,,,,,,Trochoidea,,Calliostomatidae,,,,Calliostoma,,cinctellum,,,"Dall,",benthic; carnivore (includes scavengers); endemic to Gulf of Mexico,Northwestern Cuba,389,389,C4,"Rosenberg, G., F. Moretzsohn, and E. F. García. 2009. Gastropoda (Mollusca) of the Gulf of Mexico, Pp. 579–699 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","178, 344, 625",,Dall,1889,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-33-0103
Spp-33-0104,Calliostoma circumcinctum,Animalia,Mollusca,,Gastropoda,Vetigastropoda,,,,,,,,Trochoidea,,Calliostomatidae,,,,Calliostoma,,circumcinctum,,,"Dall,",benthic; carnivore (includes scavengers); endemic to Gulf of Mexico,Yucatán Str. to Cuba,250,1472,C4; C5; D4; D5,"Rosenberg, G., F. Moretzsohn, and E. F. García. 2009. Gastropoda (Mollusca) of the Gulf of Mexico, Pp. 579–699 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","175, 625, 747",,Dall,1881,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-33-0104
Spp-33-0105,Calliostoma cubense,Animalia,Mollusca,,Gastropoda,Vetigastropoda,,,,,,,,Trochoidea,,Calliostomatidae,,,,Calliostoma,,cubense,,,"Quinn,",benthic; carnivore (includes scavengers),Cuba,11,11,C2; D2,"Rosenberg, G., F. Moretzsohn, and E. F. García. 2009. Gastropoda (Mollusca) of the Gulf of Mexico, Pp. 579–699 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",632,,Quinn,1992,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-33-0105
Spp-33-0106,Calliostoma dentatum,Animalia,Mollusca,,Gastropoda,Vetigastropoda,,,,,,,,Trochoidea,,Calliostomatidae,,,,Calliostoma,,dentatum,,,"Quinn,",benthic; carnivore (includes scavengers); endemic to Gulf of Mexico,Texas to Louisiana,12,55,G2; H2,"Rosenberg, G., F. Moretzsohn, and E. F. García. 2009. Gastropoda (Mollusca) of the Gulf of Mexico, Pp. 579–699 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",632,,Quinn,1992,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-33-0106
Spp-33-0107,Calliostoma echinatum,Animalia,Mollusca,,Gastropoda,Vetigastropoda,,,,,,,,Trochoidea,,Calliostomatidae,,,,Calliostoma,,echinatum,,,"Dall,",benthic; carnivore (includes scavengers),Cuba to Brazil; Brazil,37,220,C2; C3; C4; D2; D3; D4,"Rosenberg, G., F. Moretzsohn, and E. F. García. 2009. Gastropoda (Mollusca) of the Gulf of Mexico, Pp. 579–699 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","175, 625",,Dall,1881,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-33-0107
Spp-33-0108,Calliostoma euglyptum,Animalia,Mollusca,,Gastropoda,Vetigastropoda,,,,,,,,Trochoidea,,Calliostomatidae,,,,Calliostoma,,euglyptum,,,"A. Adams,","benthic; carnivore (includes scavengers); coral reef; soft substrate (muds, sands, clays)",North Carolina to Venezuela,0,91,A1; A2; A3; B1; B2; B3; C1; C2; C3; D1; D2; D3; E1; E2; E3; F1; F2; F3; G1; G2; G3; H1; H2; H3,"Rosenberg, G., F. Moretzsohn, and E. F. García. 2009. Gastropoda (Mollusca) of the Gulf of Mexico, Pp. 579–699 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","23, 278, 344, 766, 837",,A. Adams,1855,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-33-0108
Spp-33-0109,Calliostoma fascinans,Animalia,Mollusca,,Gastropoda,Vetigastropoda,,,,,,,,Trochoidea,,Calliostomatidae,,,,Calliostoma,,fascinans,,,"Schwengel & McGinty,",benthic; carnivore (includes scavengers); coral reef; offshore banks in northern Gulf of Mexico,East Florida to Campeche Bank,68,143,A3; B3; C3; D3; E3; F3; G3; H3,"Rosenberg, G., F. Moretzsohn, and E. F. García. 2009. Gastropoda (Mollusca) of the Gulf of Mexico, Pp. 579–699 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","153, 268, 344, 495, 801",19,Schwengel & McGinty,1942,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-33-0109
Spp-33-0110,Calliostoma hendersoni,Animalia,Mollusca,,Gastropoda,Vetigastropoda,,,,,,,,Trochoidea,,Calliostomatidae,,,,Calliostoma,,hendersoni,,,"Dall,",benthic; carnivore (includes scavengers),Bahamas to Florida Keys,154,538,C3; C4; D3; D4,"Rosenberg, G., F. Moretzsohn, and E. F. García. 2009. Gastropoda (Mollusca) of the Gulf of Mexico, Pp. 579–699 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","45, 186, 344, 625, 747",,Dall,1927,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-33-0110
Spp-33-0111,Calliostoma javanicum,Animalia,Mollusca,,Gastropoda,Vetigastropoda,,,,,,,,Trochoidea,,Calliostomatidae,,,,Calliostoma,,javanicum,,,"Lamarck,",benthic; carnivore (includes scavengers),East Florida to Brazil,1,97,C1; C2; C3; D1; D2; D3,"Rosenberg, G., F. Moretzsohn, and E. F. García. 2009. Gastropoda (Mollusca) of the Gulf of Mexico, Pp. 579–699 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","153, 278, 344, 747, 837",20,Lamarck,1822,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-33-0111
Spp-33-0112,Calliostoma jeanneae,Animalia,Mollusca,,Gastropoda,Vetigastropoda,,,,,,,,Trochoidea,,Calliostomatidae,,,,Calliostoma,,jeanneae,,,"Clench & Turner,",benthic; carnivore (includes scavengers); endemic to Gulf of Mexico,Florida Strait to Northwestern Cuba,256,256,C4,"Rosenberg, G., F. Moretzsohn, and E. F. García. 2009. Gastropoda (Mollusca) of the Gulf of Mexico, Pp. 579–699 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","153, 344, 625, 747",,Clench & Turner,1960,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-33-0112
Spp-33-0113,Calliostoma jujubinum,Animalia,Mollusca,,Gastropoda,Vetigastropoda,,,,,,,,Trochoidea,,Calliostomatidae,,,,Calliostoma,,jujubinum,,,"Gmelin,",benthic; carnivore (includes scavengers); coral reef; offshore banks in northern Gulf of Mexico,North Carolina to Brazil,0,192,A1; A2; A3; B1; B2; B3; C1; C2; C3; D1; D2; D3; E1; E2; E3; F1; F2; F3; G1; G2; G3; H1; H2; H3,"Rosenberg, G., F. Moretzsohn, and E. F. García. 2009. Gastropoda (Mollusca) of the Gulf of Mexico, Pp. 579–699 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","22, 495, 577, 625, 837",,Gmelin,1791,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-33-0113
Spp-33-0114,Calliostoma marionae,Animalia,Mollusca,,Gastropoda,Vetigastropoda,,,,,,,,Trochoidea,,Calliostomatidae,,,,Calliostoma,,marionae,,,"Dall,",benthic; carnivore (includes scavengers),North Carolina to Cuba,21,165,A2; A3; B2; B3; C2; C3; D2; D3; E2; E3; F2; F3; G2; G3; H2; H3,"Rosenberg, G., F. Moretzsohn, and E. F. García. 2009. Gastropoda (Mollusca) of the Gulf of Mexico, Pp. 579–699 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","153, 344, 747",21,Dall,1906,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-33-0114
Spp-33-0115,Calliostoma oregon,Animalia,Mollusca,,Gastropoda,Vetigastropoda,,,,,,,,Trochoidea,,Calliostomatidae,,,,Calliostoma,,oregon,,,"Clench & Turner,",benthic; carnivore (includes scavengers); endemic to Gulf of Mexico,Texas to Campeche Bank,206,347,A4; B4; C4; D4; E4; F4; G4; H4,"Rosenberg, G., F. Moretzsohn, and E. F. García. 2009. Gastropoda (Mollusca) of the Gulf of Mexico, Pp. 579–699 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","153, 205, 344, 495, 578",22,Clench & Turner,1960,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-33-0115
Spp-33-0116,Calliostoma orion,Animalia,Mollusca,,Gastropoda,Vetigastropoda,,,,,,,,Trochoidea,,Calliostomatidae,,,,Calliostoma,,orion,,,"Dall,",benthic; carnivore (includes scavengers),Bahamas to Barbados,20,146,C2; C3; D2; D3,"Rosenberg, G., F. Moretzsohn, and E. F. García. 2009. Gastropoda (Mollusca) of the Gulf of Mexico, Pp. 579–699 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","178, 632, 747",23,Dall,1889,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-33-0116
Spp-33-0117,Calliostoma psyche,Animalia,Mollusca,,Gastropoda,Vetigastropoda,,,,,,,,Trochoidea,,Calliostomatidae,,,,Calliostoma,,psyche,,,"Dall,",benthic; carnivore (includes scavengers),North Carolina to Florida Keys,26,443,A2; A3; A4; B2; B3; B4,"Rosenberg, G., F. Moretzsohn, and E. F. García. 2009. Gastropoda (Mollusca) of the Gulf of Mexico, Pp. 579–699 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","153, 344, 625, 747",,Dall,1888,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-33-0117
