Species number,Scientific name,Kingdom,Phylum,Subphylum,Class,Subclass,Infraclass,Superorder,Order,Suborder,Infraorder,Section,Subsection,Superfamily,Above family,Family,Subfamily,Tribe,Supergenus,Genus,Subgenus,Species,Subspecies,Synonyms,Scientific name author,Habitat-Biology,Overall geographic range,Min depth (m),Max depth (m),Polygon,Source,References,Endnotes,Author,Year,Changes from the book,URL
Spp-28-0082,Southwellina hispida,Animalia,Acanthocephala,,Palaeacanthocephala,,,,Polymorphida,,,,,,,Polymorphidae,,,,Southwellina,,hispida,,,"Van Cleave,",parasitic,"Western Atlantic: New Jersey, Hawaii, USSR, Europe, India, Galápagos Islands",,,E1; E2; E3; E4; E5; E6,"Salgado-Maldonado, G. and O. M. Amin. 2009. Acanthocephala of the Gulf of Mexico, Pp. 539–552 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",103,11,Van Cleave,1925,"Added keyword ""parasitic""",http://gulfbase.org/biogomx/biospecies.php?species=Spp-28-0082
Spp-28-0083,Southwellina sp.,Animalia,Acanthocephala,,Palaeacanthocephala,,,,Polymorphida,,,,,,,Polymorphidae,,,,Southwellina,,sp.,,,,parasitic,,,,A1; A2; A3; A4; A5; A6,"Salgado-Maldonado, G. and O. M. Amin. 2009. Acanthocephala of the Gulf of Mexico, Pp. 539–552 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",133,,,,"Added keyword ""parasitic""",http://gulfbase.org/biogomx/biospecies.php?species=Spp-28-0083
Spp-28-0084,Southwellina sp.,Animalia,Acanthocephala,,Palaeacanthocephala,,,,Polymorphida,,,,,,,Polymorphidae,,,,Southwellina,,sp.,,,,parasitic,,,,G1; G2; G3; G4; G5; G6,"Salgado-Maldonado, G. and O. M. Amin. 2009. Acanthocephala of the Gulf of Mexico, Pp. 539–552 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",55,,,,"Added keyword ""parasitic""",http://gulfbase.org/biogomx/biospecies.php?species=Spp-28-0084
Spp-28-0089,Atactorhynchus verecundus,Animalia,Acanthocephala,,Eoacanthocephala,,,,Neoechinorhynchida,,,,,,,Neoechinorhynchidae,Atactorhynchinae,,,Atactorhynchus,,verecundus,,,"Chandler,",parasitic,New York to Gulf of Mexico,,,G1; G2; G3; G4; G5; G6,"Salgado-Maldonado, G. and O. M. Amin. 2009. Acanthocephala of the Gulf of Mexico, Pp. 539–552 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","24, 26, 41","12, 13",Chandler,1935,"Added keyword ""parasitic""",http://gulfbase.org/biogomx/biospecies.php?species=Spp-28-0089
Spp-28-0090,Atactorhynchus verecundus,Animalia,Acanthocephala,,Eoacanthocephala,,,,Neoechinorhynchida,,,,,,,Neoechinorhynchidae,Atactorhynchinae,,,Atactorhynchus,,verecundus,,,"Chandler,",parasitic,New York to Gulf of Mexico,,,A1; A2; A3; A4; A5; A6,"Salgado-Maldonado, G. and O. M. Amin. 2009. Acanthocephala of the Gulf of Mexico, Pp. 539–552 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","25, 102, 157, 158",,Chandler,1935,"Added keyword ""parasitic""",http://gulfbase.org/biogomx/biospecies.php?species=Spp-28-0090
Spp-28-0091,Floridosentis mugilis,Animalia,Acanthocephala,,Eoacanthocephala,,,,Neoechinorhynchida,,,,,,,Neoechinorhynchidae,Atactorhynchinae,,,Floridosentis,,mugilis,,,"Machado,",parasitic,"From Gulf of Mexico to Brazil, Argentina, West Indies; Pacific Ocean: Mexico from Baja California to Colima",,,A1; A2; A3; A4; A5; A6,"Salgado-Maldonado, G. and O. M. Amin. 2009. Acanthocephala of the Gulf of Mexico, Pp. 539–552 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","21, 34, 44, 74, 84, 101, 119, 138, 154",14,Machado,1951,"Added keyword ""parasitic""",http://gulfbase.org/biogomx/biospecies.php?species=Spp-28-0091
Spp-28-0092,Floridosentis mugilis,Animalia,Acanthocephala,,Eoacanthocephala,,,,Neoechinorhynchida,,,,,,,Neoechinorhynchidae,Atactorhynchinae,,,Floridosentis,,mugilis,,,"Machado,",parasitic,"From Gulf of Mexico to Brazil, Argentina, West Indies; Pacific Ocean: Mexico from Baja California to Colima",,,G1; G2; G3; G4; G5; G6,"Salgado-Maldonado, G. and O. M. Amin. 2009. Acanthocephala of the Gulf of Mexico, Pp. 539–552 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",24,,Machado,1951,"Added keyword ""parasitic""",http://gulfbase.org/biogomx/biospecies.php?species=Spp-28-0092
Spp-28-0093,Floridosentis mugilis,Animalia,Acanthocephala,,Eoacanthocephala,,,,Neoechinorhynchida,,,,,,,Neoechinorhynchidae,Atactorhynchinae,,,Floridosentis,,mugilis,,,"Machado,",parasitic,"From Gulf of Mexico to Brazil, Argentina, West Indies; Pacific Ocean: Mexico from Baja California to Colima",,,A1; A2; A3; A4; A5; A6,"Salgado-Maldonado, G. and O. M. Amin. 2009. Acanthocephala of the Gulf of Mexico, Pp. 539–552 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","25, 72",,Machado,1951,"Added keyword ""parasitic""",http://gulfbase.org/biogomx/biospecies.php?species=Spp-28-0093
Spp-28-0094,Floridosentis mugilis,Animalia,Acanthocephala,,Eoacanthocephala,,,,Neoechinorhynchida,,,,,,,Neoechinorhynchidae,Atactorhynchinae,,,Floridosentis,,mugilis,,,"Machado,",parasitic,"From Gulf of Mexico to Brazil, Argentina, West Indies; Pacific Ocean: Mexico from Baja California to Colima",,,A1; A2; A3; A4; A5; A6,"Salgado-Maldonado, G. and O. M. Amin. 2009. Acanthocephala of the Gulf of Mexico, Pp. 539–552 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","157, 158",,Machado,1951,"Added keyword ""parasitic""",http://gulfbase.org/biogomx/biospecies.php?species=Spp-28-0094
Spp-28-0095,Floridosentis mugilis,Animalia,Acanthocephala,,Eoacanthocephala,,,,Neoechinorhynchida,,,,,,,Neoechinorhynchidae,Atactorhynchinae,,,Floridosentis,,mugilis,,,"Machado,",parasitic,"From Gulf of Mexico to Brazil, Argentina, West Indies; Pacific Ocean: Mexico from Baja California to Colima",,,E1; E2; E3; E4; E5; E6,"Salgado-Maldonado, G. and O. M. Amin. 2009. Acanthocephala of the Gulf of Mexico, Pp. 539–552 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",103,15,Machado,1951,"Added keyword ""parasitic""",http://gulfbase.org/biogomx/biospecies.php?species=Spp-28-0095
Spp-28-0097,Neoechinorhynchus doryphorus,Animalia,Acanthocephala,,Eoacanthocephala,,,,Neoechinorhynchida,,,,,,,Neoechinorhynchidae,Neoechinorhynchinae,,,Neoechinorhynchus,,doryphorus,,,"Van Cleave and Bangham,",parasitic; endemic to Gulf of Mexico,"Known only from Gulf of Mexico; however, similar forms from some Arabian Gulf fishes were recorded",,,A1; A2; A3; A4; A5; A6,"Salgado-Maldonado, G. and O. M. Amin. 2009. Acanthocephala of the Gulf of Mexico, Pp. 539–552 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","12, 150",,Van Cleave & Bangham,1949,"Added keyword ""parasitic""",http://gulfbase.org/biogomx/biospecies.php?species=Spp-28-0097
Spp-28-0098,Neoechinorhynchus doryphorus,Animalia,Acanthocephala,,Eoacanthocephala,,,,Neoechinorhynchida,,,,,,,Neoechinorhynchidae,Neoechinorhynchinae,,,Neoechinorhynchus,,doryphorus,,,"Van Cleave and Bangham,",parasitic; endemic to Gulf of Mexico,"Known only from Gulf of Mexico; however, similar forms from some Arabian Gulf fishes were recorded",,,A1; A2; A3; A4; A5; A6,"Salgado-Maldonado, G. and O. M. Amin. 2009. Acanthocephala of the Gulf of Mexico, Pp. 539–552 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",25,,Van Cleave & Bangham,1949,"Added keyword ""parasitic""",http://gulfbase.org/biogomx/biospecies.php?species=Spp-28-0098
Spp-28-0099,Octospiniferoides chandleri,Animalia,Acanthocephala,,Eoacanthocephala,,,,Neoechinorhynchida,,,,,,,Neoechinorhynchidae,Neoechinorhynchinae,,,Octospiniferoides,,chandleri,,,"Bullock,",parasitic; freshwater,"Recorded also from freshwater habitats of the Yucatán Peninsula and Veracruz, Mexico",,,G1; G2; G3; G4; G5; G6,"Salgado-Maldonado, G. and O. M. Amin. 2009. Acanthocephala of the Gulf of Mexico, Pp. 539–552 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",23,16,Bullock,1957,"Added keyword ""parasitic""",http://gulfbase.org/biogomx/biospecies.php?species=Spp-28-0099
Spp-28-0100,Octospiniferoides chandleri,Animalia,Acanthocephala,,Eoacanthocephala,,,,Neoechinorhynchida,,,,,,,Neoechinorhynchidae,Neoechinorhynchinae,,,Octospiniferoides,,chandleri,,,"Bullock,",parasitic; freshwater,"Recorded also from freshwater habitats of the Yucatán Peninsula and Veracruz, Mexico",,,A1; A2; A3; A4; A5; A6,"Salgado-Maldonado, G. and O. M. Amin. 2009. Acanthocephala of the Gulf of Mexico, Pp. 539–552 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","27, 28",,Bullock,1957,"Added keyword ""parasitic""",http://gulfbase.org/biogomx/biospecies.php?species=Spp-28-0100
