Species number,Scientific name,Kingdom,Phylum,Subphylum,Class,Subclass,Infraclass,Superorder,Order,Suborder,Infraorder,Section,Subsection,Superfamily,Above family,Family,Subfamily,Tribe,Supergenus,Genus,Subgenus,Species,Subspecies,Synonyms,Scientific name author,Habitat-Biology,Overall geographic range,Min depth (m),Max depth (m),Polygon,Source,References,Endnotes,Author,Year,Changes from the book,URL
Spp-43-0001,Achelia sawayai,Animalia,Arthropoda,,Pycnogonida,,,,,,,,,,,Ammotheidae,,,,Achelia,,sawayai,,,"Marcus,",epibiotic; bay and nearshore; outer continental shelf,"Amphi-Atlantic, Indo-Pacific",0,115,B1; B2; B3; C1; C2; C3; E1; E2; E3,"Child, C. A. 2009. Pycnogonida and Xiphosura (Cheliceriformes) of the Gulf of Mexico, Pp. 815–820 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",3,,Marcus,1940,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-43-0001
Spp-43-0002,Ammothella appendiculata,Animalia,Arthropoda,,Pycnogonida,,,,,,,,,,,Ammotheidae,,,,Ammothella,,appendiculata,,,"Dohrn,",epibiotic; bay and nearshore,"Amphi-Atlantic, Mediterranean Sea, East Pacific",0,65,G1; G2; G3,"Child, C. A. 2009. Pycnogonida and Xiphosura (Cheliceriformes) of the Gulf of Mexico, Pp. 815–820 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",7,,Dohrn,1881,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-43-0002
Spp-43-0003,Ammothella marcusi,Animalia,Arthropoda,,Pycnogonida,,,,,,,,,,,Ammotheidae,,,,Ammothella,,marcusi,,,"Hedgpeth,",epibiotic; bay and nearshore,Gulf of Mexico & Caribbean Sea to Brazil,0,15,C1; C2,"Child, C. A. 2009. Pycnogonida and Xiphosura (Cheliceriformes) of the Gulf of Mexico, Pp. 815–820 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","5, 7",,Hedgpeth,1948,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-43-0003
Spp-43-0004,Ammothella rugulosa,Animalia,Arthropoda,,Pycnogonida,,,,,,,,,,,Ammotheidae,,,,Ammothella,,rugulosa,,,"Verrill,",epibiotic; bay and nearshore,"Bermuda, Gulf of Mexico, Caribbean Sea, Panama, Brazil",0,34,C1; C2; G1; G2; H1; H2,"Child, C. A. 2009. Pycnogonida and Xiphosura (Cheliceriformes) of the Gulf of Mexico, Pp. 815–820 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","5, 7",,Verrill,1900,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-43-0004
Spp-43-0005,Ascorhynchus colei,Animalia,Arthropoda,,Pycnogonida,,,,,,,,,,,Ammotheidae,,,,Ascorhynchus,,colei,,,"Hedgpeth,",epibiotic,"Florida, Bahamas, Dominican Republic, Brazil",0,293,C1; C2; C3; C4,"Child, C. A. 2009. Pycnogonida and Xiphosura (Cheliceriformes) of the Gulf of Mexico, Pp. 815–820 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","5, 12",,Hedgpeth,1943,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-43-0005
Spp-43-0006,Ascohrynchus crenatum,Animalia,Arthropoda,,Pycnogonida,,,,,,,,,,,Ammotheidae,,,,Ascohrynchus,,crenatum,,,"Child,",epibiotic; endemic to Gulf of Mexico?,West Florida,55,76,B2; B3,"Child, C. A. 2009. Pycnogonida and Xiphosura (Cheliceriformes) of the Gulf of Mexico, Pp. 815–820 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",3,,Child,1992,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-43-0006
Spp-43-0007,Ascorhynchus horologium,Animalia,Arthropoda,,Pycnogonida,,,,,,,,,,,Ammotheidae,,,,Ascorhynchus,,horologium,,,"Child,",epibiotic; endemic to Gulf of Mexico?,West Florida,73,90,B3,"Child, C. A. 2009. Pycnogonida and Xiphosura (Cheliceriformes) of the Gulf of Mexico, Pp. 815–820 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",3,,Child,1992,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-43-0007
Spp-43-0008,Ascorhynchus latipes,Animalia,Arthropoda,,Pycnogonida,,,,,,,,,,,Ammotheidae,,,,Ascorhynchus,,latipes,,,"Cole,",epibiotic; bay and nearshore,"Atlantic, Caribbean, West Africa",0,10,E1; E2,"Child, C. A. 2009. Pycnogonida and Xiphosura (Cheliceriformes) of the Gulf of Mexico, Pp. 815–820 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",3,,Cole,1906,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-43-0008
Spp-43-0009,Ascorhynchus ovicoxa,Animalia,Arthropoda,,Pycnogonida,,,,,,,,,,,Ammotheidae,,,,Ascorhynchus,,ovicoxa,,,"Stock,",slope; deep sea,Bermuda to Florida,333,2223,C4; C5,"Child, C. A. 2009. Pycnogonida and Xiphosura (Cheliceriformes) of the Gulf of Mexico, Pp. 815–820 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","11, 12",,Stock,1975,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-43-0009
Spp-43-0010,Ascorhynchus pararmatus,Animalia,Arthropoda,,Pycnogonida,,,,,,,,,,,Ammotheidae,,,,Ascorhynchus,,pararmatus,,,"Stock,",epibiotic; outer continental shelf; slope,"Bahamas, Florida, Cuba",101,2195,A3; A4; A5; B3; B4; B5; C3; C4; C5,"Child, C. A. 2009. Pycnogonida and Xiphosura (Cheliceriformes) of the Gulf of Mexico, Pp. 815–820 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","11, 12",,Stock,1975,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-43-0010
Spp-43-0011,Ascorhynchus pyrginospinum,Animalia,Arthropoda,,Pycnogonida,,,,,,,,,,,Ammotheidae,,,,Ascorhynchus,,pyrginospinum,,,"McCloskey,",outer continental shelf; slope,"New England to Caribbean, West Florida, Alabama",32,811,A2; A3; A4; B2; B3; B4,"Child, C. A. 2009. Pycnogonida and Xiphosura (Cheliceriformes) of the Gulf of Mexico, Pp. 815–820 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",3,,McCloskey,1967,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-43-0011
Spp-43-0012,Ascorhynchus serratum,Animalia,Arthropoda,,Pycnogonida,,,,,,,,,,,Ammotheidae,,,,Ascorhynchus,,serratum,,,"Hedgpeth,",epibiotic,"Bahamas, Yucatán Channel, Belize",27,711,B2; B3; B4,"Child, C. A. 2009. Pycnogonida and Xiphosura (Cheliceriformes) of the Gulf of Mexico, Pp. 815–820 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",3,1,Hedgpeth,1948,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-43-0012
Spp-43-0013,Eurycyde clitellaria,Animalia,Arthropoda,,Pycnogonida,,,,,,,,,,,Ammotheidae,,,,Eurycyde,,clitellaria,,,"Stock,",epibiotic; bay and nearshore,"Carolinas to Caribbean Sea, East Pacific",1,100,B1; B2; B3,"Child, C. A. 2009. Pycnogonida and Xiphosura (Cheliceriformes) of the Gulf of Mexico, Pp. 815–820 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",3,,Stock,1955,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-43-0013
Spp-43-0014,Eurycyde raphiaster,Animalia,Arthropoda,,Pycnogonida,,,,,,,,,,,Ammotheidae,,,,Eurycyde,,raphiaster,,,"Loman,",epibiotic; bay and nearshore,Amphi-Atlantic,0,25,B1; B2; G1; G2,"Child, C. A. 2009. Pycnogonida and Xiphosura (Cheliceriformes) of the Gulf of Mexico, Pp. 815–820 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",3,,Loman,1912,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-43-0014
Spp-43-0015,Eurycyde unispina,Animalia,Arthropoda,,Pycnogonida,,,,,,,,,,,Ammotheidae,,,,Eurycyde,,unispina,,,"Stock,",epibiotic; slope; endemic to Gulf of Mexico?,Florida Straits,183,183,C3,"Child, C. A. 2009. Pycnogonida and Xiphosura (Cheliceriformes) of the Gulf of Mexico, Pp. 815–820 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",12,,Stock,1986,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-43-0015
Spp-43-0016,Hedgpethius tridentatus,Animalia,Arthropoda,,Pycnogonida,,,,,,,,,,,Ammotheidae,,,,Hedgpethius,,tridentatus,,,"Child,",epibiotic; endemic to Gulf of Mexico?,Florida Keys,0,0,C1,"Child, C. A. 2009. Pycnogonida and Xiphosura (Cheliceriformes) of the Gulf of Mexico, Pp. 815–820 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",1,,Child,1974,"Added keyword ""endemic to Gulf of Mexico""",http://gulfbase.org/biogomx/biospecies.php?species=Spp-43-0016
Spp-43-0017,Nymphopsis anarthra,Animalia,Arthropoda,,Pycnogonida,,,,,,,,,,,Ammotheidae,,,,Nymphopsis,,anarthra,,,"Loman,",epibiotic; bay and nearshore,"Florida, Caribbean Sea",1,73,B1; B2; B3,"Child, C. A. 2009. Pycnogonida and Xiphosura (Cheliceriformes) of the Gulf of Mexico, Pp. 815–820 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",3,,Loman,1928,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-43-0017
Spp-43-0018,Nymphopsis duodorsospinosa,Animalia,Arthropoda,,Pycnogonida,,,,,,,,,,,Ammotheidae,,,,Nymphopsis,,duodorsospinosa,,,"Hilton,",epibiotic; bay and nearshore,"Carolinas to Panama, West Mexico to Galapagos",0,72,B1; B2; B3; C1; C2; C3,"Child, C. A. 2009. Pycnogonida and Xiphosura (Cheliceriformes) of the Gulf of Mexico, Pp. 815–820 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",3,,Hilton,1942,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-43-0018
Spp-43-0019,Paranymphon spinosum,Animalia,Arthropoda,,Pycnogonida,,,,,,,,,,,Ammotheidae,,,,Paranymphon,,spinosum,,,"Caullery,",slope; dep,"Atlantic, Mediterranean, Japan, Korea",70,2000,B3; B4; B5,"Child, C. A. 2009. Pycnogonida and Xiphosura (Cheliceriformes) of the Gulf of Mexico, Pp. 815–820 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",3,,Caullery,1896,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-43-0019
Spp-43-0020,Tanystylum oculospinosum,Animalia,Arthropoda,,Pycnogonida,,,,,,,,,,,Ammotheidae,,,,Tanystylum,,oculospinosum,,,"Hilton,",epibiotic; syg,"Bermuda to Caribbean Sea., Baja California to Peru",0,0,E1,"Child, C. A. 2009. Pycnogonida and Xiphosura (Cheliceriformes) of the Gulf of Mexico, Pp. 815–820 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",3,,Hilton,1942,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-43-0020
Spp-43-0021,Tanystylum orbiculare,Animalia,Arthropoda,,Pycnogonida,,,,,,,,,,,Ammotheidae,,,,Tanystylum,,orbiculare,,,"Wilson,",epibiotic; syg,"Massachusetts to Brazil, few Pacific locales",0,5,E1; G1,"Child, C. A. 2009. Pycnogonida and Xiphosura (Cheliceriformes) of the Gulf of Mexico, Pp. 815–820 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",3,,Wilson,1878,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-43-0021
Spp-43-0022,Colossendeis colossea,Animalia,Arthropoda,,Pycnogonida,,,,,,,,,,,Colossendeidae,,,,Colossendeis,,colossea,,,"Wilson,",deep sea,"Worldwide, Straits of Florida",1394,1399,C5,"Child, C. A. 2009. Pycnogonida and Xiphosura (Cheliceriformes) of the Gulf of Mexico, Pp. 815–820 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",12,,Wilson,1881,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-43-0022
Spp-43-0023,Colossendeis macerrima,Animalia,Arthropoda,,Pycnogonida,,,,,,,,,,,Colossendeidae,,,,Colossendeis,,macerrima,,,"Wilson,",deep sea,"Worldwide, Straits of Florida",403,604,C4,"Child, C. A. 2009. Pycnogonida and Xiphosura (Cheliceriformes) of the Gulf of Mexico, Pp. 815–820 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",11,,Wilson,1881,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-43-0023
Spp-43-0024,Pentacolossendeis reticulata,Animalia,Arthropoda,,Pycnogonida,,,,,,,,,,,Colossendeidae,,,,Pentacolossendeis,,reticulata,,,"Hedgpeth,",slope; deep sea,"Florida Straits, Caribbean Sea",179,1289,C3; C4; C5,"Child, C. A. 2009. Pycnogonida and Xiphosura (Cheliceriformes) of the Gulf of Mexico, Pp. 815–820 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",12,,Hedgpeth,1943,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-43-0024
Spp-43-0025,Pycnogonum reticulatum,Animalia,Arthropoda,,Pycnogonida,,,,,,,,,,,Pycnogonidae,,,,Pycnogonum,,reticulatum,,,"Hedgpeth,",epibiotic,"Caribbean Sea, Florida",0,10,C1; C2,"Child, C. A. 2009. Pycnogonida and Xiphosura (Cheliceriformes) of the Gulf of Mexico, Pp. 815–820 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",7,,Hedgpeth,1948,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-43-0025
Spp-43-0026,Nymphon aemulum,Animalia,Arthropoda,,Pycnogonida,,,,,,,,,,,Nymphonidae,,,,Nymphon,,aemulum,,,"Stock,",epibiotic; bay and nearshore,"Florida, Virgin Islands to Surinam",0,35,B1; B2; C1; C2,"Child, C. A. 2009. Pycnogonida and Xiphosura (Cheliceriformes) of the Gulf of Mexico, Pp. 815–820 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","3, 11",,Stock,1975,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-43-0026
Spp-43-0027,Nymphon floridanum,Animalia,Arthropoda,,Pycnogonida,,,,,,,,,,,Nymphonidae,,,,Nymphon,,floridanum,,,"Hedgpeth,",epibiotic; bay and nearshore; slope,"Florida to French Guiana, Panama",2,402,B1; B2; B3; B4; C1; C2; C3; C4,"Child, C. A. 2009. Pycnogonida and Xiphosura (Cheliceriformes) of the Gulf of Mexico, Pp. 815–820 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","3, 5, 7",,Hedgpeth,1948,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-43-0027
Spp-43-0028,Nymphon macrum,Animalia,Arthropoda,,Pycnogonida,,,,,,,,,,,Nymphonidae,,,,Nymphon,,macrum,,,"Wilson,",epibiotic; slope,"Florida, Cuba",256,1618,C4; C5,"Child, C. A. 2009. Pycnogonida and Xiphosura (Cheliceriformes) of the Gulf of Mexico, Pp. 815–820 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",5,,Wilson,1880,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-43-0028
Spp-43-0029,Callipallene brevirostris,Animalia,Arthropoda,,Pycnogonida,,,,,,,,,,,Callipallenidae,,,,Callipallene,,brevirostris,,,"Johnston,",epibiotic; bay and nearshore,Amphi-North Atlantic,0,0,B1,"Child, C. A. 2009. Pycnogonida and Xiphosura (Cheliceriformes) of the Gulf of Mexico, Pp. 815–820 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",3,,Johnston,1837,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-43-0029
Spp-43-0030,Pallenopsis (Pallenopsis) childi,Animalia,Arthropoda,,Pycnogonida,,,,,,,,,,,Callipallenidae,,,,Pallenopsis,(Pallenopsis),childi,,,"Stock,",epibiotic; bay and nearshore; endemic to Gulf of Mexico?,Florida Straits,33,230,C2; C3; C4,"Child, C. A. 2009. Pycnogonida and Xiphosura (Cheliceriformes) of the Gulf of Mexico, Pp. 815–820 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",12,,Stock,1986,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-43-0030
Spp-43-0031,Pallenopsis (Pallenopsis) forficifera,Animalia,Arthropoda,,Pycnogonida,,,,,,,,,,,Callipallenidae,,,,Pallenopsis,(Pallenopsis),forficifera,,,"Wilson,",epibiotic,North Carolina to Brazil,183,1540,C3; C4; C5,"Child, C. A. 2009. Pycnogonida and Xiphosura (Cheliceriformes) of the Gulf of Mexico, Pp. 815–820 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","5, 12",,Wilson,1881,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-43-0031
Spp-43-0032,Pallenopsis (Pallenopsis) kempfi,Animalia,Arthropoda,,Pycnogonida,,,,,,,,,,,Callipallenidae,,,,Pallenopsis,(Pallenopsis),kempfi,,,"Stock,",epibiotic,"Florida, Caribbean to Brazil",42,178,C2; C3,"Child, C. A. 2009. Pycnogonida and Xiphosura (Cheliceriformes) of the Gulf of Mexico, Pp. 815–820 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",12,,Stock,1975,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-43-0032
Spp-43-0033,Pallenopsis (Pallenopsis) schmitti,Animalia,Arthropoda,,Pycnogonida,,,,,,,,,,,Callipallenidae,,,,Pallenopsis,(Pallenopsis),schmitti,,,"Hedgpeth,",epibiotic; bay and nearshore,"Alabama, Florida to Brazil",15,248,A2; A3; A4; B2; B3; B4; C2; C3; C4,"Child, C. A. 2009. Pycnogonida and Xiphosura (Cheliceriformes) of the Gulf of Mexico, Pp. 815–820 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",3,,Hedgpeth,1943,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-43-0033
Spp-43-0034,Pallenopsis (Bathypallenopsis) scoparia,Animalia,Arthropoda,,Pycnogonida,,,,,,,,,,,Callipallenidae,,,,Pallenopsis,(Bathypallenopsis),scoparia,,,"Fage,",pelagic; parasitic,Worldwide,732,732,G4,"Child, C. A. 2009. Pycnogonida and Xiphosura (Cheliceriformes) of the Gulf of Mexico, Pp. 815–820 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",3,,Fage,1956,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-43-0034
Spp-43-0035,Parapallene bermudensis,Animalia,Arthropoda,,Pycnogonida,,,,,,,,,,,Callipallenidae,,,,Parapallene,,bermudensis,,,"Lebour,",epibiotic,Bermuda to Belize,27,55,B2,"Child, C. A. 2009. Pycnogonida and Xiphosura (Cheliceriformes) of the Gulf of Mexico, Pp. 815–820 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",3,1,Lebour,1949,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-43-0035
Spp-43-0036,Parapallene parviunguicularis,Animalia,Arthropoda,,Pycnogonida,,,,,,,,,,,Callipallenidae,,,,Parapallene,,parviunguicularis,,,"Stock,",epibiotic; endemic to Gulf of Mexico?,Florida Straits,851,933,C4,"Child, C. A. 2009. Pycnogonida and Xiphosura (Cheliceriformes) of the Gulf of Mexico, Pp. 815–820 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",12,,Stock,1986,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-43-0036
Spp-43-0037,Pigrogromitus timsanus,Animalia,Arthropoda,,Pycnogonida,,,,,,,,,,,Callipallenidae,,,,Pigrogromitus,,timsanus,,,"Calman,",epibiotic; bay and nearshore; slope,Pantropical,1,108,E1; E2; E3,"Child, C. A. 2009. Pycnogonida and Xiphosura (Cheliceriformes) of the Gulf of Mexico, Pp. 815–820 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",3,,Calman,1927,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-43-0037
Spp-43-0038,Endeis flaccida,Animalia,Arthropoda,,Pycnogonida,,,,,,,,,,,Endeididae,,,,Endeis,,flaccida,,,"Calman,",epibiotic; endemic to Gulf of Mexico?,Florida Straits,69,64,C3,"Child, C. A. 2009. Pycnogonida and Xiphosura (Cheliceriformes) of the Gulf of Mexico, Pp. 815–820 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",12,,Calman,1923,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-43-0038
Spp-43-0039,Endeis spinosa,Animalia,Arthropoda,,Pycnogonida,,,,,,,,,,,Endeididae,,,,Endeis,,spinosa,,,"Montagu,",epibiotic; planktonic,"North & South Atlantic, Mediterranean Sea, on Sargassum",0,100,B1; B2; B3; E1; E2; E3,"Child, C. A. 2009. Pycnogonida and Xiphosura (Cheliceriformes) of the Gulf of Mexico, Pp. 815–820 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",3,,Montagu,1814,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-43-0039
Spp-43-0040,Anoplodactylus arcuatus,Animalia,Arthropoda,,Pycnogonida,,,,,,,,,,,Phoxichilidiidae,,,,Anoplodactylus,,arcuatus,,,"Child,",epibiotic; bay and nearshore,"Texas, Alabama, Florida, Caribbean",2,55,A1; A2; C1; C2; G1; G2,"Child, C. A. 2009. Pycnogonida and Xiphosura (Cheliceriformes) of the Gulf of Mexico, Pp. 815–820 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","2, 3",,Child,1977,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-43-0040
Spp-43-0041,Anoplodactylus batangensis,Animalia,Arthropoda,,Pycnogonida,,,,,,,,,,,Phoxichilidiidae,,,,Anoplodactylus,,batangensis,,,"Helfer,",epibiotic; bay and nearshore,"Pantropical, temperate",0,40,E1; E2,"Child, C. A. 2009. Pycnogonida and Xiphosura (Cheliceriformes) of the Gulf of Mexico, Pp. 815–820 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",3,,Helfer,1938,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-43-0041
Spp-43-0042,Anoplodactylus californicus,Animalia,Arthropoda,,Pycnogonida,,,,,,,,,,,Phoxichilidiidae,,,,Anoplodactylus,,californicus,,,"Hall,",epibiotic; bay and nearshore,Pantropical,0,0,E1,"Child, C. A. 2009. Pycnogonida and Xiphosura (Cheliceriformes) of the Gulf of Mexico, Pp. 815–820 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",3,,Hall,1912,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-43-0042
Spp-43-0043,Anoplodactylus dauphinus,Animalia,Arthropoda,,Pycnogonida,,,,,,,,,,,Phoxichilidiidae,,,,Anoplodactylus,,dauphinus,,,"Child,",epibiotic; bay and nearshore,East & West Florida,26,78,B2; B3,"Child, C. A. 2009. Pycnogonida and Xiphosura (Cheliceriformes) of the Gulf of Mexico, Pp. 815–820 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",3,,Child,1992,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-43-0043
Spp-43-0044,Anoplodactylus evelinae,Animalia,Arthropoda,,Pycnogonida,,,,,,,,,,,Phoxichilidiidae,,,,Anoplodactylus,,evelinae,,,"Marcus,",epibiotic,Tropical West Atlantic,0,20,C1; C2,"Child, C. A. 2009. Pycnogonida and Xiphosura (Cheliceriformes) of the Gulf of Mexico, Pp. 815–820 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",5,,Marcus,1940,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-43-0044
Spp-43-0045,Anoplodactylus insignis,Animalia,Arthropoda,,Pycnogonida,,,,,,,,,,,Phoxichilidiidae,,,,Anoplodactylus,,insignis,,,"Hoek,",epibiotic; bay and nearshore,Bermuda to Brazil,0,90,A1; A2; A3; B1; B2; B3; C1; C2; C3; D1; D2; D3; E1; E2; E3; F1; F2; F3; G1; G2; G3; H1; H2; H3,"Child, C. A. 2009. Pycnogonida and Xiphosura (Cheliceriformes) of the Gulf of Mexico, Pp. 815–820 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",3,,Hoek,1881,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-43-0045
